Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
764¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":155,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Program
898¿Identifier¿¿1354¿call¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
899¿Identifier¿¿1354¿object¿¿¿{"start":{"line":19,"column":46},"end":{"line":19,"column":52},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
900¿VariableDeclarator¿¿1354¿v92¿¿¿{"start":{"line":19,"column":15},"end":{"line":19,"column":74},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
901¿BinaryExpression¿===¿1354¿¿¿¿{"start":{"line":19,"column":15},"end":{"line":19,"column":74},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
902¿Identifier¿¿1354¿v91¿¿¿¿¿Identifier
903¿Literal¿string¿1354¿¿'[object Array]'¿¿{"start":{"line":19,"column":58},"end":{"line":19,"column":74},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
904¿ReturnStatement¿¿1354¿¿¿¿{"start":{"line":19,"column":8},"end":{"line":19,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ReturnStatement
905¿Identifier¿¿1354¿v92¿¿¿¿¿Identifier
906¿BlockStatement¿¿1354¿¿¿¿{"start":{"line":18,"column":13},"end":{"line":20,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
907¿BlockStatement¿¿1354¿¿¿¿{"start":{"line":15,"column":31},"end":{"line":21,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
908¿ExpressionStatement¿¿1350¿¿¿¿{"start":{"line":15,"column":4},"end":{"line":21,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
909¿AssignmentExpression¿=¿1350¿¿¿¿{"start":{"line":15,"column":4},"end":{"line":21,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
910¿Identifier¿¿1350¿isArray¿¿¿{"start":{"line":15,"column":4},"end":{"line":15,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
911¿Identifier¿¿1350¿v93¿¿¿¿¿Identifier
912¿VariableDeclarator¿¿1350¿v113¿¿¿{"start":{"line":22,"column":4},"end":{"line":55,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
913¿FunctionExpression¿¿1350¿anon¿¿¿{"start":{"line":22,"column":15},"end":{"line":55,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿FunctionExpression
914¿Identifier¿¿0¿path¿¿¿{"start":{"line":22,"column":24},"end":{"line":22,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
915¿Identifier¿¿0¿object¿¿¿{"start":{"line":22,"column":30},"end":{"line":22,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
916¿Identifier¿¿0¿valueIfMissing¿¿¿{"start":{"line":22,"column":38},"end":{"line":22,"column":52},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
917¿VariableDeclarator¿¿1357¿aPath¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
918¿VariableDeclarator¿¿1357¿key¿¿¿{"start":{"line":23,"column":17},"end":{"line":23,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
919¿VariableDeclarator¿¿1357¿value¿¿¿{"start":{"line":23,"column":22},"end":{"line":23,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
920¿VariableDeclarator¿¿1357¿v94¿¿¿{"start":{"line":24,"column":10},"end":{"line":24,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
921¿BinaryExpression¿==¿1357¿¿¿¿{"start":{"line":24,"column":10},"end":{"line":24,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
922¿Identifier¿¿1357¿valueIfMissing¿¿¿{"start":{"line":24,"column":10},"end":{"line":24,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
923¿Literal¿object¿1357¿¿null¿¿{"start":{"line":24,"column":28},"end":{"line":24,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
924¿IfStatement¿¿1357¿¿¿¿{"start":{"line":24,"column":6},"end":{"line":26,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
925¿Identifier¿¿1357¿v94¿¿¿¿¿Identifier
926¿VariableDeclarator¿¿1357¿v95¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
927¿UnaryExpression¿void¿1357¿¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿UnaryExpression
928¿Literal¿number¿1357¿¿0¿¿{"start":{"line":25,"column":30},"end":{"line":25,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
929¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
930¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
931¿Identifier¿¿1357¿valueIfMissing¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
932¿Identifier¿¿1357¿v95¿¿¿¿¿Identifier
933¿BlockStatement¿¿1357¿¿¿¿{"start":{"line":24,"column":34},"end":{"line":26,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
934¿VariableDeclarator¿¿1357¿v96¿¿¿{"start":{"line":27,"column":10},"end":{"line":27,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
935¿BinaryExpression¿==¿1357¿¿¿¿{"start":{"line":27,"column":10},"end":{"line":27,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
936¿Identifier¿¿1357¿object¿¿¿{"start":{"line":27,"column":10},"end":{"line":27,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
937¿Literal¿object¿1357¿¿null¿¿{"start":{"line":27,"column":20},"end":{"line":27,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
938¿IfStatement¿¿1357¿¿¿¿{"start":{"line":27,"column":6},"end":{"line":29,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
939¿Identifier¿¿1357¿v96¿¿¿¿¿Identifier
940¿ReturnStatement¿¿1357¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ReturnStatement
941¿Identifier¿¿1357¿valueIfMissing¿¿¿{"start":{"line":28,"column":15},"end":{"line":28,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
942¿BlockStatement¿¿1357¿¿¿¿{"start":{"line":27,"column":26},"end":{"line":29,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
943¿VariableDeclarator¿¿1357¿v97¿¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
944¿BinaryExpression¿+¿1357¿¿¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
945¿Literal¿string¿1357¿¿''¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
946¿Identifier¿¿1357¿path¿¿¿{"start":{"line":30,"column":20},"end":{"line":30,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
947¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
948¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
949¿Identifier¿¿1357¿aPath¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
950¿CallExpression¿¿1357¿¿¿¿{"start":{"line":30,"column":14},"end":{"line":30,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿CallExpression
951¿MemberExpression¿¿1357¿¿¿¿{"start":{"line":30,"column":14},"end":{"line":30,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
952¿Identifier¿¿1357¿v97¿¿¿¿¿Identifier
953¿Identifier¿¿1357¿split¿¿¿{"start":{"line":30,"column":26},"end":{"line":30,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
954¿Literal¿string¿1357¿¿'.'¿¿{"start":{"line":30,"column":32},"end":{"line":30,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
955¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
956¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
957¿Identifier¿¿1357¿value¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
958¿Identifier¿¿1357¿object¿¿¿{"start":{"line":31,"column":14},"end":{"line":31,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
959¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
960¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
961¿Identifier¿¿1357¿key¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
962¿CallExpression¿¿1357¿¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿CallExpression
963¿MemberExpression¿¿1357¿¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
964¿Identifier¿¿1357¿aPath¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
965¿Identifier¿¿1357¿shift¿¿¿{"start":{"line":32,"column":18},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
966¿VariableDeclarator¿¿1357¿v98¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
967¿BinaryExpression¿===¿1357¿¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
968¿Identifier¿¿1357¿key¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
969¿Literal¿string¿1357¿¿'constructor'¿¿{"start":{"line":33,"column":18},"end":{"line":33,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
970¿VariableDeclarator¿¿1357¿v99¿¿¿{"start":{"line":33,"column":42},"end":{"line":33,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
971¿MemberExpression¿computed¿1357¿¿¿¿{"start":{"line":33,"column":42},"end":{"line":33,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
972¿Identifier¿¿1357¿object¿¿¿{"start":{"line":33,"column":42},"end":{"line":33,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
973¿Identifier¿¿1357¿key¿¿¿{"start":{"line":33,"column":49},"end":{"line":33,"column":52},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
974¿VariableDeclarator¿¿1357¿v100¿¿¿{"start":{"line":33,"column":35},"end":{"line":33,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
975¿UnaryExpression¿typeof¿1357¿¿¿¿{"start":{"line":33,"column":35},"end":{"line":33,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿UnaryExpression
976¿Identifier¿¿1357¿v99¿¿¿¿¿Identifier
977¿VariableDeclarator¿¿1357¿v101¿¿¿{"start":{"line":33,"column":35},"end":{"line":33,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
978¿BinaryExpression¿===¿1357¿¿¿¿{"start":{"line":33,"column":35},"end":{"line":33,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
979¿Identifier¿¿1357¿v100¿¿¿¿¿Identifier
980¿Literal¿string¿1357¿¿'function'¿¿{"start":{"line":33,"column":58},"end":{"line":33,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
981¿VariableDeclarator¿¿1357¿v102¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
982¿LogicalExpression¿&&¿1357¿¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿LogicalExpression
983¿Identifier¿¿1357¿v98¿¿¿¿¿Identifier
984¿Identifier¿¿1357¿v101¿¿¿¿¿Identifier
985¿IfStatement¿¿1357¿¿¿¿{"start":{"line":33,"column":6},"end":{"line":35,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
986¿Identifier¿¿1357¿v102¿¿¿¿¿Identifier
987¿ReturnStatement¿¿1357¿¿¿¿{"start":{"line":34,"column":8},"end":{"line":34,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ReturnStatement
988¿BlockStatement¿¿1357¿¿¿¿{"start":{"line":33,"column":70},"end":{"line":35,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
989¿VariableDeclarator¿¿1357¿v103¿¿¿{"start":{"line":36,"column":10},"end":{"line":36,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
990¿BinaryExpression¿===¿1357¿¿¿¿{"start":{"line":36,"column":10},"end":{"line":36,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
991¿Identifier¿¿1357¿key¿¿¿{"start":{"line":36,"column":10},"end":{"line":36,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
992¿Literal¿string¿1357¿¿'__proto__'¿¿{"start":{"line":36,"column":18},"end":{"line":36,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
993¿IfStatement¿¿1357¿¿¿¿{"start":{"line":36,"column":6},"end":{"line":38,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
994¿Identifier¿¿1357¿v103¿¿¿¿¿Identifier
995¿ReturnStatement¿¿1357¿¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ReturnStatement
996¿BlockStatement¿¿1357¿¿¿¿{"start":{"line":36,"column":31},"end":{"line":38,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BlockStatement
997¿VariableDeclarator¿¿1357¿v104¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
998¿MemberExpression¿¿1357¿¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
999¿Identifier¿¿1357¿aPath¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1000¿Identifier¿¿1357¿length¿¿¿{"start":{"line":39,"column":16},"end":{"line":39,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1001¿VariableDeclarator¿¿1357¿v105¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
1002¿BinaryExpression¿===¿1357¿¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
1003¿Identifier¿¿1357¿v104¿¿¿¿¿Identifier
1004¿Literal¿number¿1357¿¿0¿¿{"start":{"line":39,"column":27},"end":{"line":39,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
1005¿IfStatement¿¿1357¿¿¿¿{"start":{"line":39,"column":6},"end":{"line":53,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
1006¿Identifier¿¿1357¿v105¿¿¿¿¿Identifier
1007¿VariableDeclarator¿¿1357¿v106¿¿¿{"start":{"line":40,"column":22},"end":{"line":40,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
1008¿CallExpression¿¿1357¿¿¿¿{"start":{"line":40,"column":22},"end":{"line":40,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿CallExpression
1009¿MemberExpression¿¿1357¿¿¿¿{"start":{"line":40,"column":22},"end":{"line":40,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
1010¿Identifier¿¿1357¿key¿¿¿{"start":{"line":40,"column":22},"end":{"line":40,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1011¿Identifier¿¿1357¿replace¿¿¿{"start":{"line":40,"column":26},"end":{"line":40,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1012¿Literal¿string¿1357¿¿'%2E'¿¿{"start":{"line":40,"column":34},"end":{"line":40,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
1013¿Literal¿string¿1357¿¿'.'¿¿{"start":{"line":40,"column":41},"end":{"line":40,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
1014¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
1015¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
1016¿Identifier¿¿1357¿value¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1017¿MemberExpression¿computed¿1357¿¿¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿MemberExpression
1018¿Identifier¿¿1357¿value¿¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1019¿Identifier¿¿1357¿v106¿¿¿¿¿Identifier
1020¿VariableDeclarator¿¿1357¿v107¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿VariableDeclarator
1021¿BinaryExpression¿==¿1357¿¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿BinaryExpression
1022¿Identifier¿¿1357¿value¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1023¿Literal¿object¿1357¿¿null¿¿{"start":{"line":41,"column":21},"end":{"line":41,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Literal
1024¿IfStatement¿¿1357¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":43,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿IfStatement
1025¿Identifier¿¿1357¿v107¿¿¿¿¿Identifier
1026¿ExpressionStatement¿¿1357¿¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿ExpressionStatement
1027¿AssignmentExpression¿=¿1357¿¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿AssignmentExpression
1028¿Identifier¿¿1357¿value¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
1029¿Identifier¿¿1357¿valueIfMissing¿¿¿{"start":{"line":42,"column":18},"end":{"line":42,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-pfv6-prqm-85q8/src/utils.js"}¿¿Identifier
