Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
608¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":175,"column":97},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Program
758¿FunctionExpression¿¿1061¿anon¿¿¿{"start":{"line":80,"column":1},"end":{"line":102,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿FunctionExpression
759¿Identifier¿¿0¿base¿¿¿{"start":{"line":80,"column":26},"end":{"line":80,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
760¿Identifier¿¿0¿extend¿¿¿{"start":{"line":80,"column":32},"end":{"line":80,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
761¿VariableDeclarator¿¿1073¿v70¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
762¿CallExpression¿¿1073¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
763¿Identifier¿¿1073¿typeOf¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
764¿Identifier¿¿1073¿base¿¿¿{"start":{"line":82,"column":13},"end":{"line":82,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
765¿VariableDeclarator¿¿1073¿v71¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
766¿BinaryExpression¿!==¿1073¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
767¿Identifier¿¿1073¿v70¿¿¿¿¿Identifier
768¿Literal¿string¿1073¿¿'object'¿¿{"start":{"line":82,"column":23},"end":{"line":82,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
769¿IfStatement¿¿1073¿¿¿¿{"start":{"line":82,"column":2},"end":{"line":84,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿IfStatement
770¿Identifier¿¿1073¿v71¿¿¿¿¿Identifier
771¿ReturnStatement¿¿1073¿¿¿¿{"start":{"line":84,"column":3},"end":{"line":84,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ReturnStatement
772¿Identifier¿¿1073¿extend¿¿¿{"start":{"line":84,"column":10},"end":{"line":84,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
773¿BlockStatement¿¿1073¿¿¿¿¿¿BlockStatement
774¿VariableDeclarator¿¿1073¿key¿¿¿{"start":{"line":86,"column":11},"end":{"line":86,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
775¿ForInStatement¿¿1073¿¿¿¿{"start":{"line":86,"column":2},"end":{"line":98,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ForInStatement
776¿Identifier¿¿1073¿key¿¿¿{"start":{"line":86,"column":11},"end":{"line":86,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
777¿Identifier¿¿1073¿extend¿¿¿{"start":{"line":86,"column":18},"end":{"line":86,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
778¿VariableDeclarator¿¿1073¿v72¿¿¿{"start":{"line":88,"column":14},"end":{"line":88,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
779¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":88,"column":14},"end":{"line":88,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
780¿Identifier¿¿1073¿base¿¿¿{"start":{"line":88,"column":14},"end":{"line":88,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
781¿Identifier¿¿1073¿key¿¿¿{"start":{"line":88,"column":19},"end":{"line":88,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
782¿VariableDeclarator¿¿1073¿v73¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
783¿CallExpression¿¿1073¿¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
784¿Identifier¿¿1073¿typeOf¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
785¿Identifier¿¿1073¿v72¿¿¿¿¿Identifier
786¿VariableDeclarator¿¿1073¿v74¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
787¿BinaryExpression¿===¿1073¿¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
788¿Identifier¿¿1073¿v73¿¿¿¿¿Identifier
789¿Literal¿string¿1073¿¿'object'¿¿{"start":{"line":88,"column":29},"end":{"line":88,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
790¿VariableDeclarator¿¿1073¿v75¿¿¿{"start":{"line":88,"column":48},"end":{"line":88,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
791¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":88,"column":48},"end":{"line":88,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
792¿Identifier¿¿1073¿extend¿¿¿{"start":{"line":88,"column":48},"end":{"line":88,"column":54},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
793¿Identifier¿¿1073¿key¿¿¿{"start":{"line":88,"column":55},"end":{"line":88,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
794¿VariableDeclarator¿¿1073¿v76¿¿¿{"start":{"line":88,"column":41},"end":{"line":88,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
795¿CallExpression¿¿1073¿¿¿¿{"start":{"line":88,"column":41},"end":{"line":88,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
796¿Identifier¿¿1073¿typeOf¿¿¿{"start":{"line":88,"column":41},"end":{"line":88,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
797¿Identifier¿¿1073¿v75¿¿¿¿¿Identifier
798¿VariableDeclarator¿¿1073¿v77¿¿¿{"start":{"line":88,"column":41},"end":{"line":88,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
799¿BinaryExpression¿===¿1073¿¿¿¿{"start":{"line":88,"column":41},"end":{"line":88,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
800¿Identifier¿¿1073¿v76¿¿¿¿¿Identifier
801¿Literal¿string¿1073¿¿'object'¿¿{"start":{"line":88,"column":65},"end":{"line":88,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
802¿VariableDeclarator¿¿1073¿v78¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
803¿LogicalExpression¿&&¿1073¿¿¿¿{"start":{"line":88,"column":7},"end":{"line":88,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿LogicalExpression
804¿Identifier¿¿1073¿v74¿¿¿¿¿Identifier
805¿Identifier¿¿1073¿v77¿¿¿¿¿Identifier
806¿IfStatement¿¿1073¿¿¿¿{"start":{"line":88,"column":3},"end":{"line":96,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿IfStatement
807¿Identifier¿¿1073¿v78¿¿¿¿¿Identifier
808¿VariableDeclarator¿¿1073¿v79¿¿¿{"start":{"line":90,"column":32},"end":{"line":90,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
809¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":90,"column":32},"end":{"line":90,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
810¿Identifier¿¿1073¿base¿¿¿{"start":{"line":90,"column":32},"end":{"line":90,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
811¿Identifier¿¿1073¿key¿¿¿{"start":{"line":90,"column":37},"end":{"line":90,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
812¿VariableDeclarator¿¿1073¿v80¿¿¿{"start":{"line":90,"column":43},"end":{"line":90,"column":54},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
813¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":90,"column":43},"end":{"line":90,"column":54},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
814¿Identifier¿¿1073¿extend¿¿¿{"start":{"line":90,"column":43},"end":{"line":90,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
815¿Identifier¿¿1073¿key¿¿¿{"start":{"line":90,"column":50},"end":{"line":90,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
816¿VariableDeclarator¿¿1073¿v81¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
817¿CallExpression¿¿1073¿¿¿¿{"start":{"line":90,"column":16},"end":{"line":90,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
818¿Identifier¿¿1073¿merge_recursive¿¿¿{"start":{"line":90,"column":16},"end":{"line":90,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
819¿Identifier¿¿1073¿v79¿¿¿¿¿Identifier
820¿Identifier¿¿1073¿v80¿¿¿¿¿Identifier
821¿ExpressionStatement¿¿1073¿¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":56},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ExpressionStatement
822¿AssignmentExpression¿=¿1073¿¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿AssignmentExpression
823¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
824¿Identifier¿¿1073¿base¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
825¿Identifier¿¿1073¿key¿¿¿{"start":{"line":90,"column":9},"end":{"line":90,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
826¿Identifier¿¿1073¿v81¿¿¿¿¿Identifier
827¿BlockStatement¿¿1073¿¿¿¿{"start":{"line":88,"column":75},"end":{"line":92,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BlockStatement
828¿VariableDeclarator¿¿1073¿v82¿¿¿{"start":{"line":94,"column":4},"end":{"line":94,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
829¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":94,"column":16},"end":{"line":94,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
830¿Identifier¿¿1073¿extend¿¿¿{"start":{"line":94,"column":16},"end":{"line":94,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
831¿Identifier¿¿1073¿key¿¿¿{"start":{"line":94,"column":23},"end":{"line":94,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
832¿ExpressionStatement¿¿1073¿¿¿¿{"start":{"line":94,"column":4},"end":{"line":94,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ExpressionStatement
833¿AssignmentExpression¿=¿1073¿¿¿¿{"start":{"line":94,"column":4},"end":{"line":94,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿AssignmentExpression
834¿MemberExpression¿computed¿1073¿¿¿¿{"start":{"line":94,"column":4},"end":{"line":94,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
835¿Identifier¿¿1073¿base¿¿¿{"start":{"line":94,"column":4},"end":{"line":94,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
836¿Identifier¿¿1073¿key¿¿¿{"start":{"line":94,"column":9},"end":{"line":94,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
837¿Identifier¿¿1073¿v82¿¿¿¿¿Identifier
838¿BlockStatement¿¿1073¿¿¿¿{"start":{"line":92,"column":10},"end":{"line":96,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BlockStatement
839¿BlockStatement¿¿1073¿¿¿¿{"start":{"line":86,"column":26},"end":{"line":98,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BlockStatement
840¿ReturnStatement¿¿1073¿¿¿¿{"start":{"line":100,"column":2},"end":{"line":100,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ReturnStatement
841¿Identifier¿¿1073¿base¿¿¿{"start":{"line":100,"column":9},"end":{"line":100,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
842¿BlockStatement¿¿1073¿¿¿¿{"start":{"line":80,"column":40},"end":{"line":102,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BlockStatement
843¿VariableDeclarator¿¿1061¿merge¿¿¿{"start":{"line":112,"column":1},"end":{"line":149,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
844¿FunctionExpression¿¿1061¿anon¿¿¿{"start":{"line":112,"column":1},"end":{"line":149,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿FunctionExpression
845¿Identifier¿¿0¿clone¿¿¿{"start":{"line":112,"column":16},"end":{"line":112,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
846¿Identifier¿¿0¿recursive¿¿¿{"start":{"line":112,"column":23},"end":{"line":112,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
847¿Identifier¿¿0¿argv¿¿¿{"start":{"line":112,"column":34},"end":{"line":112,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
848¿VariableDeclarator¿¿1078¿result¿¿¿{"start":{"line":114,"column":6},"end":{"line":114,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
849¿MemberExpression¿computed¿1078¿¿¿¿{"start":{"line":114,"column":15},"end":{"line":114,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
850¿Identifier¿¿1078¿argv¿¿¿{"start":{"line":114,"column":15},"end":{"line":114,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
851¿Literal¿number¿1078¿¿0¿¿{"start":{"line":114,"column":20},"end":{"line":114,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
852¿VariableDeclarator¿¿1078¿size¿¿¿{"start":{"line":115,"column":3},"end":{"line":115,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
853¿MemberExpression¿¿1078¿¿¿¿{"start":{"line":115,"column":10},"end":{"line":115,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
854¿Identifier¿¿1078¿argv¿¿¿{"start":{"line":115,"column":10},"end":{"line":115,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
855¿Identifier¿¿1078¿length¿¿¿{"start":{"line":115,"column":15},"end":{"line":115,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
856¿VariableDeclarator¿¿1078¿v83¿¿¿{"start":{"line":117,"column":15},"end":{"line":117,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
857¿CallExpression¿¿1078¿¿¿¿{"start":{"line":117,"column":15},"end":{"line":117,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
858¿Identifier¿¿1078¿typeOf¿¿¿{"start":{"line":117,"column":15},"end":{"line":117,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
859¿Identifier¿¿1078¿result¿¿¿{"start":{"line":117,"column":22},"end":{"line":117,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
860¿VariableDeclarator¿¿1078¿v84¿¿¿{"start":{"line":117,"column":15},"end":{"line":117,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
861¿BinaryExpression¿!==¿1078¿¿¿¿{"start":{"line":117,"column":15},"end":{"line":117,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
862¿Identifier¿¿1078¿v83¿¿¿¿¿Identifier
863¿Literal¿string¿1078¿¿'object'¿¿{"start":{"line":117,"column":34},"end":{"line":117,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
864¿VariableDeclarator¿¿1078¿v85¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
865¿LogicalExpression¿||¿1078¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿LogicalExpression
866¿Identifier¿¿1078¿clone¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
867¿Identifier¿¿1078¿v84¿¿¿¿¿Identifier
868¿IfStatement¿¿1078¿¿¿¿{"start":{"line":117,"column":2},"end":{"line":119,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿IfStatement
869¿Identifier¿¿1078¿v85¿¿¿¿¿Identifier
870¿ExpressionStatement¿¿1078¿¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ExpressionStatement
871¿AssignmentExpression¿=¿1078¿¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿AssignmentExpression
872¿Identifier¿¿1078¿result¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
873¿ObjectExpression¿¿1078¿¿¿¿¿¿ObjectExpression
874¿BlockStatement¿¿1078¿¿¿¿¿¿BlockStatement
875¿VariableDeclarator¿¿1078¿index¿¿¿{"start":{"line":121,"column":11},"end":{"line":121,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
876¿Literal¿number¿1078¿¿0¿¿{"start":{"line":121,"column":17},"end":{"line":121,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
877¿VariableDeclarator¿¿1078¿v86¿¿¿{"start":{"line":121,"column":19},"end":{"line":121,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
878¿BinaryExpression¿<¿1078¿¿¿¿{"start":{"line":121,"column":19},"end":{"line":121,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
879¿Identifier¿¿1078¿index¿¿¿{"start":{"line":121,"column":19},"end":{"line":121,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
880¿Identifier¿¿1078¿size¿¿¿{"start":{"line":121,"column":25},"end":{"line":121,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
881¿WhileStatement¿¿1078¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":145,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿WhileStatement
882¿Identifier¿¿1078¿v86¿¿¿¿¿Identifier
883¿VariableDeclarator¿¿1078¿item¿¿¿{"start":{"line":123,"column":7},"end":{"line":123,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
884¿MemberExpression¿computed¿1078¿¿¿¿{"start":{"line":123,"column":14},"end":{"line":123,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
885¿Identifier¿¿1078¿argv¿¿¿{"start":{"line":123,"column":14},"end":{"line":123,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
886¿Identifier¿¿1078¿index¿¿¿{"start":{"line":123,"column":19},"end":{"line":123,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
887¿VariableDeclarator¿¿1078¿type¿¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
888¿CallExpression¿¿1078¿¿¿¿{"start":{"line":125,"column":11},"end":{"line":125,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
889¿Identifier¿¿1078¿typeOf¿¿¿{"start":{"line":125,"column":11},"end":{"line":125,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
890¿Identifier¿¿1078¿item¿¿¿{"start":{"line":125,"column":18},"end":{"line":125,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
891¿VariableDeclarator¿¿1078¿v88¿¿¿{"start":{"line":127,"column":7},"end":{"line":127,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
892¿BinaryExpression¿!==¿1078¿¿¿¿{"start":{"line":127,"column":7},"end":{"line":127,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿BinaryExpression
893¿Identifier¿¿1078¿type¿¿¿{"start":{"line":127,"column":7},"end":{"line":127,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
894¿Literal¿string¿1078¿¿'object'¿¿{"start":{"line":127,"column":16},"end":{"line":127,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Literal
895¿IfStatement¿¿1078¿¿¿¿{"start":{"line":127,"column":3},"end":{"line":127,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿IfStatement
896¿Identifier¿¿1078¿v88¿¿¿¿¿Identifier
897¿ContinueStatement¿¿1078¿¿¿¿{"start":{"line":127,"column":26},"end":{"line":127,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ContinueStatement
898¿BlockStatement¿¿1078¿¿¿¿¿¿BlockStatement
899¿VariableDeclarator¿¿1078¿key¿¿¿{"start":{"line":129,"column":12},"end":{"line":129,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
900¿ForInStatement¿¿1078¿¿¿¿{"start":{"line":129,"column":3},"end":{"line":143,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿ForInStatement
901¿Identifier¿¿1078¿key¿¿¿{"start":{"line":129,"column":12},"end":{"line":129,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
902¿Identifier¿¿1078¿item¿¿¿{"start":{"line":129,"column":19},"end":{"line":129,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
903¿VariableDeclarator¿¿1078¿sitem¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
904¿VariableDeclarator¿¿1078¿v89¿¿¿{"start":{"line":131,"column":37},"end":{"line":131,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
905¿MemberExpression¿computed¿1078¿¿¿¿{"start":{"line":131,"column":37},"end":{"line":131,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
906¿Identifier¿¿1078¿item¿¿¿{"start":{"line":131,"column":37},"end":{"line":131,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
907¿Identifier¿¿1078¿key¿¿¿{"start":{"line":131,"column":42},"end":{"line":131,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
908¿VariableDeclarator¿¿1078¿v90¿¿¿{"start":{"line":131,"column":24},"end":{"line":131,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿VariableDeclarator
909¿CallExpression¿¿1078¿¿¿¿{"start":{"line":131,"column":24},"end":{"line":131,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿CallExpression
910¿MemberExpression¿¿1078¿¿¿¿{"start":{"line":131,"column":24},"end":{"line":131,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿MemberExpression
911¿Identifier¿¿1078¿Public¿¿¿{"start":{"line":131,"column":24},"end":{"line":131,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/722/src/merge.js"}¿¿Identifier
