Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8758¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":1059,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Program
10036¿BlockStatement¿¿15251¿¿¿¿¿¿BlockStatement
10037¿VariableDeclarator¿¿15251¿v916¿¿¿{"start":{"line":216,"column":13},"end":{"line":216,"column":88},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10038¿CallExpression¿¿15251¿¿¿¿{"start":{"line":216,"column":13},"end":{"line":216,"column":88},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10039¿MemberExpression¿¿15251¿¿¿¿{"start":{"line":216,"column":13},"end":{"line":216,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10040¿Identifier¿¿15251¿v915¿¿¿¿¿Identifier
10041¿Identifier¿¿15251¿apply¿¿¿{"start":{"line":216,"column":70},"end":{"line":216,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10042¿Identifier¿¿15251¿value¿¿¿{"start":{"line":216,"column":76},"end":{"line":216,"column":81},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10043¿Identifier¿¿15251¿args¿¿¿{"start":{"line":216,"column":83},"end":{"line":216,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10044¿ReturnStatement¿¿15251¿¿¿¿{"start":{"line":216,"column":6},"end":{"line":216,"column":89},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10045¿Identifier¿¿15251¿v916¿¿¿¿¿Identifier
10046¿BlockStatement¿¿15251¿¿¿¿{"start":{"line":215,"column":38},"end":{"line":217,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BlockStatement
10047¿VariableDeclarator¿¿15249¿v918¿¿¿{"start":{"line":215,"column":11},"end":{"line":217,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10048¿CallExpression¿¿15249¿¿¿¿{"start":{"line":215,"column":11},"end":{"line":217,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10049¿MemberExpression¿¿15249¿¿¿¿{"start":{"line":215,"column":11},"end":{"line":215,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10050¿Identifier¿¿15249¿_¿¿¿{"start":{"line":215,"column":11},"end":{"line":215,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10051¿Identifier¿¿15249¿map¿¿¿{"start":{"line":215,"column":13},"end":{"line":215,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10052¿Identifier¿¿15249¿obj¿¿¿{"start":{"line":215,"column":17},"end":{"line":215,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10053¿Identifier¿¿15249¿v917¿¿¿¿¿Identifier
10054¿ReturnStatement¿¿15249¿¿¿¿{"start":{"line":215,"column":4},"end":{"line":217,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10055¿Identifier¿¿15249¿v918¿¿¿¿¿Identifier
10056¿BlockStatement¿¿15249¿¿¿¿{"start":{"line":213,"column":35},"end":{"line":218,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BlockStatement
10057¿ExpressionStatement¿¿15170¿¿¿¿{"start":{"line":213,"column":2},"end":{"line":218,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ExpressionStatement
10058¿AssignmentExpression¿=¿15170¿¿¿¿{"start":{"line":213,"column":2},"end":{"line":218,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿AssignmentExpression
10059¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":213,"column":2},"end":{"line":213,"column":10},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10060¿Identifier¿¿15170¿_¿¿¿{"start":{"line":213,"column":2},"end":{"line":213,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10061¿Identifier¿¿15170¿invoke¿¿¿{"start":{"line":213,"column":4},"end":{"line":213,"column":10},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10062¿Identifier¿¿15170¿v919¿¿¿¿¿Identifier
10063¿VariableDeclarator¿¿15170¿v923¿¿¿{"start":{"line":221,"column":2},"end":{"line":223,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10064¿FunctionExpression¿¿15170¿anon¿¿¿{"start":{"line":221,"column":12},"end":{"line":223,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿FunctionExpression
10065¿Identifier¿¿0¿obj¿¿¿{"start":{"line":221,"column":21},"end":{"line":221,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10066¿Identifier¿¿0¿key¿¿¿{"start":{"line":221,"column":26},"end":{"line":221,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10067¿VariableDeclarator¿¿15254¿v921¿¿¿{"start":{"line":222,"column":22},"end":{"line":222,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10068¿FunctionExpression¿¿15254¿anon¿¿¿{"start":{"line":222,"column":22},"end":{"line":222,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿FunctionExpression
10069¿Identifier¿¿0¿value¿¿¿{"start":{"line":222,"column":31},"end":{"line":222,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10070¿VariableDeclarator¿¿15256¿v920¿¿¿{"start":{"line":222,"column":46},"end":{"line":222,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10071¿MemberExpression¿computed¿15256¿¿¿¿{"start":{"line":222,"column":46},"end":{"line":222,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10072¿Identifier¿¿15256¿value¿¿¿{"start":{"line":222,"column":46},"end":{"line":222,"column":51},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10073¿Identifier¿¿15256¿key¿¿¿{"start":{"line":222,"column":52},"end":{"line":222,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10074¿ReturnStatement¿¿15256¿¿¿¿{"start":{"line":222,"column":39},"end":{"line":222,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10075¿Identifier¿¿15256¿v920¿¿¿¿¿Identifier
10076¿BlockStatement¿¿15256¿¿¿¿{"start":{"line":222,"column":37},"end":{"line":222,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BlockStatement
10077¿VariableDeclarator¿¿15254¿v922¿¿¿{"start":{"line":222,"column":11},"end":{"line":222,"column":60},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10078¿CallExpression¿¿15254¿¿¿¿{"start":{"line":222,"column":11},"end":{"line":222,"column":60},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10079¿MemberExpression¿¿15254¿¿¿¿{"start":{"line":222,"column":11},"end":{"line":222,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10080¿Identifier¿¿15254¿_¿¿¿{"start":{"line":222,"column":11},"end":{"line":222,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10081¿Identifier¿¿15254¿map¿¿¿{"start":{"line":222,"column":13},"end":{"line":222,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10082¿Identifier¿¿15254¿obj¿¿¿{"start":{"line":222,"column":17},"end":{"line":222,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10083¿Identifier¿¿15254¿v921¿¿¿¿¿Identifier
10084¿ReturnStatement¿¿15254¿¿¿¿{"start":{"line":222,"column":4},"end":{"line":222,"column":61},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10085¿Identifier¿¿15254¿v922¿¿¿¿¿Identifier
10086¿BlockStatement¿¿15254¿¿¿¿{"start":{"line":221,"column":31},"end":{"line":223,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BlockStatement
10087¿ExpressionStatement¿¿15170¿¿¿¿{"start":{"line":221,"column":2},"end":{"line":223,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ExpressionStatement
10088¿AssignmentExpression¿=¿15170¿¿¿¿{"start":{"line":221,"column":2},"end":{"line":223,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿AssignmentExpression
10089¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":221,"column":2},"end":{"line":221,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10090¿Identifier¿¿15170¿_¿¿¿{"start":{"line":221,"column":2},"end":{"line":221,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10091¿Identifier¿¿15170¿pluck¿¿¿{"start":{"line":221,"column":4},"end":{"line":221,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10092¿Identifier¿¿15170¿v923¿¿¿¿¿Identifier
10093¿VariableDeclarator¿¿15170¿v946¿¿¿{"start":{"line":226,"column":2},"end":{"line":235,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10094¿FunctionExpression¿¿15170¿anon¿¿¿{"start":{"line":226,"column":10},"end":{"line":235,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿FunctionExpression
10095¿Identifier¿¿0¿obj¿¿¿{"start":{"line":226,"column":19},"end":{"line":226,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10096¿Identifier¿¿0¿iterator¿¿¿{"start":{"line":226,"column":24},"end":{"line":226,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10097¿Identifier¿¿0¿context¿¿¿{"start":{"line":226,"column":34},"end":{"line":226,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10098¿VariableDeclarator¿¿15258¿v924¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10099¿UnaryExpression¿!¿15258¿¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
10100¿Identifier¿¿15258¿iterator¿¿¿{"start":{"line":227,"column":9},"end":{"line":227,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10101¿VariableDeclarator¿¿15258¿v925¿¿¿{"start":{"line":227,"column":21},"end":{"line":227,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10102¿CallExpression¿¿15258¿¿¿¿{"start":{"line":227,"column":21},"end":{"line":227,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10103¿MemberExpression¿¿15258¿¿¿¿{"start":{"line":227,"column":21},"end":{"line":227,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10104¿Identifier¿¿15258¿_¿¿¿{"start":{"line":227,"column":21},"end":{"line":227,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10105¿Identifier¿¿15258¿isArray¿¿¿{"start":{"line":227,"column":23},"end":{"line":227,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10106¿Identifier¿¿15258¿obj¿¿¿{"start":{"line":227,"column":31},"end":{"line":227,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10107¿VariableDeclarator¿¿15258¿v926¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10108¿LogicalExpression¿&&¿15258¿¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿LogicalExpression
10109¿Identifier¿¿15258¿v924¿¿¿¿¿Identifier
10110¿Identifier¿¿15258¿v925¿¿¿¿¿Identifier
10111¿VariableDeclarator¿¿15258¿v927¿¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10112¿MemberExpression¿computed¿15258¿¿¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10113¿Identifier¿¿15258¿obj¿¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10114¿Literal¿number¿15258¿¿0¿¿{"start":{"line":227,"column":43},"end":{"line":227,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Literal
10115¿VariableDeclarator¿¿15258¿v928¿¿¿{"start":{"line":227,"column":51},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10116¿MemberExpression¿computed¿15258¿¿¿¿{"start":{"line":227,"column":51},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10117¿Identifier¿¿15258¿obj¿¿¿{"start":{"line":227,"column":51},"end":{"line":227,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10118¿Literal¿number¿15258¿¿0¿¿{"start":{"line":227,"column":55},"end":{"line":227,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Literal
10119¿VariableDeclarator¿¿15258¿v929¿¿¿{"start":{"line":227,"column":50},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10120¿UnaryExpression¿+¿15258¿¿¿¿{"start":{"line":227,"column":50},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
10121¿Identifier¿¿15258¿v928¿¿¿¿¿Identifier
10122¿VariableDeclarator¿¿15258¿v930¿¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10123¿BinaryExpression¿===¿15258¿¿¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BinaryExpression
10124¿Identifier¿¿15258¿v927¿¿¿¿¿Identifier
10125¿Identifier¿¿15258¿v929¿¿¿¿¿Identifier
10126¿VariableDeclarator¿¿15258¿v931¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10127¿LogicalExpression¿&&¿15258¿¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿LogicalExpression
10128¿Identifier¿¿15258¿v926¿¿¿¿¿Identifier
10129¿Identifier¿¿15258¿v930¿¿¿¿¿Identifier
10130¿IfStatement¿¿15258¿¿¿¿{"start":{"line":227,"column":4},"end":{"line":227,"column":92},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿IfStatement
10131¿Identifier¿¿15258¿v931¿¿¿¿¿Identifier
10132¿VariableDeclarator¿¿15258¿v932¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10133¿MemberExpression¿¿15258¿¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10134¿Identifier¿¿15258¿Math¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":70},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10135¿Identifier¿¿15258¿max¿¿¿{"start":{"line":227,"column":71},"end":{"line":227,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10136¿VariableDeclarator¿¿15258¿v933¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":91},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10137¿CallExpression¿¿15258¿¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":91},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10138¿MemberExpression¿¿15258¿¿¿¿{"start":{"line":227,"column":66},"end":{"line":227,"column":80},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10139¿Identifier¿¿15258¿v932¿¿¿¿¿Identifier
10140¿Identifier¿¿15258¿apply¿¿¿{"start":{"line":227,"column":75},"end":{"line":227,"column":80},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10141¿Identifier¿¿15258¿Math¿¿¿{"start":{"line":227,"column":81},"end":{"line":227,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10142¿Identifier¿¿15258¿obj¿¿¿{"start":{"line":227,"column":87},"end":{"line":227,"column":90},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10143¿ReturnStatement¿¿15258¿¿¿¿{"start":{"line":227,"column":59},"end":{"line":227,"column":92},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10144¿Identifier¿¿15258¿v933¿¿¿¿¿Identifier
10145¿BlockStatement¿¿15258¿¿¿¿¿¿BlockStatement
10146¿VariableDeclarator¿¿15258¿v934¿¿¿{"start":{"line":228,"column":8},"end":{"line":228,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10147¿UnaryExpression¿!¿15258¿¿¿¿{"start":{"line":228,"column":8},"end":{"line":228,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
10148¿Identifier¿¿15258¿iterator¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10149¿VariableDeclarator¿¿15258¿v935¿¿¿{"start":{"line":228,"column":21},"end":{"line":228,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10150¿CallExpression¿¿15258¿¿¿¿{"start":{"line":228,"column":21},"end":{"line":228,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿CallExpression
10151¿MemberExpression¿¿15258¿¿¿¿{"start":{"line":228,"column":21},"end":{"line":228,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
10152¿Identifier¿¿15258¿_¿¿¿{"start":{"line":228,"column":21},"end":{"line":228,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10153¿Identifier¿¿15258¿isEmpty¿¿¿{"start":{"line":228,"column":23},"end":{"line":228,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10154¿Identifier¿¿15258¿obj¿¿¿{"start":{"line":228,"column":31},"end":{"line":228,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10155¿VariableDeclarator¿¿15258¿v936¿¿¿{"start":{"line":228,"column":8},"end":{"line":228,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10156¿LogicalExpression¿&&¿15258¿¿¿¿{"start":{"line":228,"column":8},"end":{"line":228,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿LogicalExpression
10157¿Identifier¿¿15258¿v934¿¿¿¿¿Identifier
10158¿Identifier¿¿15258¿v935¿¿¿¿¿Identifier
10159¿IfStatement¿¿15258¿¿¿¿{"start":{"line":228,"column":4},"end":{"line":228,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿IfStatement
10160¿Identifier¿¿15258¿v936¿¿¿¿¿Identifier
10161¿VariableDeclarator¿¿15258¿v937¿¿¿{"start":{"line":228,"column":44},"end":{"line":228,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10162¿UnaryExpression¿-¿15258¿¿¿¿{"start":{"line":228,"column":44},"end":{"line":228,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
10163¿Identifier¿¿15258¿Infinity¿¿¿{"start":{"line":228,"column":45},"end":{"line":228,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
10164¿ReturnStatement¿¿15258¿¿¿¿{"start":{"line":228,"column":37},"end":{"line":228,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
10165¿Identifier¿¿15258¿v937¿¿¿¿¿Identifier
10166¿BlockStatement¿¿15258¿¿¿¿¿¿BlockStatement
10167¿VariableDeclarator¿¿15258¿v938¿¿¿{"start":{"line":229,"column":29},"end":{"line":229,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
10168¿UnaryExpression¿-¿15258¿¿¿¿{"start":{"line":229,"column":29},"end":{"line":229,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
10169¿Identifier¿¿15258¿Infinity¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
