Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
13208¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":1431,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Program
15306¿VariableDeclarator¿¿23291¿v1349¿¿¿{"start":{"line":297,"column":31},"end":{"line":297,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15307¿MemberExpression¿computed¿23291¿¿¿¿{"start":{"line":297,"column":31},"end":{"line":297,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15308¿Identifier¿¿23291¿candidates¿¿¿{"start":{"line":297,"column":31},"end":{"line":297,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15309¿Literal¿number¿23291¿¿0¿¿{"start":{"line":297,"column":42},"end":{"line":297,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15310¿VariableDeclarator¿¿23291¿v1356¿¿¿{"start":{"line":297,"column":46},"end":{"line":303,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15311¿FunctionExpression¿¿23291¿anon¿¿¿{"start":{"line":297,"column":46},"end":{"line":303,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿FunctionExpression
15312¿Identifier¿¿0¿exists¿¿¿{"start":{"line":297,"column":55},"end":{"line":297,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15313¿IfStatement¿¿23294¿¿¿¿{"start":{"line":298,"column":16},"end":{"line":302,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
15314¿Identifier¿¿23294¿exists¿¿¿{"start":{"line":298,"column":20},"end":{"line":298,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15315¿VariableDeclarator¿¿23294¿v1350¿¿¿{"start":{"line":299,"column":71},"end":{"line":299,"column":84},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15316¿MemberExpression¿computed¿23294¿¿¿¿{"start":{"line":299,"column":71},"end":{"line":299,"column":84},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15317¿Identifier¿¿23294¿candidates¿¿¿{"start":{"line":299,"column":71},"end":{"line":299,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15318¿Literal¿number¿23294¿¿0¿¿{"start":{"line":299,"column":82},"end":{"line":299,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15319¿VariableDeclarator¿¿23294¿v1351¿¿¿{"start":{"line":299,"column":51},"end":{"line":299,"column":85},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15320¿CallExpression¿¿23294¿¿¿¿{"start":{"line":299,"column":51},"end":{"line":299,"column":85},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15321¿MemberExpression¿¿23294¿¿¿¿{"start":{"line":299,"column":51},"end":{"line":299,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15322¿Identifier¿¿23294¿path_tools¿¿¿{"start":{"line":299,"column":51},"end":{"line":299,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15323¿Identifier¿¿23294¿basename¿¿¿{"start":{"line":299,"column":62},"end":{"line":299,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15324¿Identifier¿¿23294¿v1350¿¿¿¿¿Identifier
15325¿VariableDeclarator¿¿23294¿v1352¿¿¿{"start":{"line":299,"column":44},"end":{"line":299,"column":86},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15326¿BinaryExpression¿+¿23294¿¿¿¿{"start":{"line":299,"column":44},"end":{"line":299,"column":86},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BinaryExpression
15327¿Literal¿string¿23294¿¿'/'¿¿{"start":{"line":299,"column":44},"end":{"line":299,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15328¿Identifier¿¿23294¿v1351¿¿¿¿¿Identifier
15329¿VariableDeclarator¿¿23294¿v1353¿¿¿{"start":{"line":299,"column":25},"end":{"line":299,"column":97},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15330¿CallExpression¿¿23294¿¿¿¿{"start":{"line":299,"column":25},"end":{"line":299,"column":97},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15331¿MemberExpression¿computed¿23294¿¿¿¿{"start":{"line":299,"column":25},"end":{"line":299,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15332¿Identifier¿¿23294¿dispatch¿¿¿{"start":{"line":299,"column":25},"end":{"line":299,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15333¿Literal¿string¿23294¿¿'static'¿¿{"start":{"line":299,"column":34},"end":{"line":299,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15334¿Identifier¿¿23294¿v1352¿¿¿¿¿Identifier
15335¿Identifier¿¿23294¿req¿¿¿{"start":{"line":299,"column":88},"end":{"line":299,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15336¿Identifier¿¿23294¿res¿¿¿{"start":{"line":299,"column":93},"end":{"line":299,"column":96},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15337¿ReturnStatement¿¿23294¿¿¿¿{"start":{"line":299,"column":18},"end":{"line":299,"column":98},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
15338¿Identifier¿¿23294¿v1353¿¿¿¿¿Identifier
15339¿BlockStatement¿¿23294¿¿¿¿{"start":{"line":298,"column":28},"end":{"line":300,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15340¿VariableDeclarator¿¿23294¿v1354¿¿¿{"start":{"line":301,"column":42},"end":{"line":301,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15341¿CallExpression¿¿23294¿¿¿¿{"start":{"line":301,"column":42},"end":{"line":301,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15342¿MemberExpression¿¿23294¿¿¿¿{"start":{"line":301,"column":42},"end":{"line":301,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15343¿Identifier¿¿23294¿candidates¿¿¿{"start":{"line":301,"column":42},"end":{"line":301,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15344¿Identifier¿¿23294¿slice¿¿¿{"start":{"line":301,"column":53},"end":{"line":301,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15345¿Literal¿number¿23294¿¿1¿¿{"start":{"line":301,"column":59},"end":{"line":301,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15346¿VariableDeclarator¿¿23294¿v1355¿¿¿{"start":{"line":301,"column":25},"end":{"line":301,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15347¿CallExpression¿¿23294¿¿¿¿{"start":{"line":301,"column":25},"end":{"line":301,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15348¿Identifier¿¿23294¿send_static_home¿¿¿{"start":{"line":301,"column":25},"end":{"line":301,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15349¿Identifier¿¿23294¿v1354¿¿¿¿¿Identifier
15350¿ReturnStatement¿¿23294¿¿¿¿{"start":{"line":301,"column":18},"end":{"line":301,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
15351¿Identifier¿¿23294¿v1355¿¿¿¿¿Identifier
15352¿BlockStatement¿¿23294¿¿¿¿{"start":{"line":300,"column":23},"end":{"line":302,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15353¿BlockStatement¿¿23294¿¿¿¿{"start":{"line":297,"column":63},"end":{"line":303,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15354¿VariableDeclarator¿¿23291¿v1357¿¿¿{"start":{"line":297,"column":21},"end":{"line":303,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15355¿CallExpression¿¿23291¿¿¿¿{"start":{"line":297,"column":21},"end":{"line":303,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15356¿MemberExpression¿¿23291¿¿¿¿{"start":{"line":297,"column":21},"end":{"line":297,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15357¿Identifier¿¿23291¿fs¿¿¿{"start":{"line":297,"column":21},"end":{"line":297,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15358¿Identifier¿¿23291¿exists¿¿¿{"start":{"line":297,"column":24},"end":{"line":297,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15359¿Identifier¿¿23291¿v1349¿¿¿¿¿Identifier
15360¿Identifier¿¿23291¿v1356¿¿¿¿¿Identifier
15361¿ReturnStatement¿¿23291¿¿¿¿{"start":{"line":297,"column":14},"end":{"line":303,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
15362¿Identifier¿¿23291¿v1357¿¿¿¿¿Identifier
15363¿BlockStatement¿¿23291¿¿¿¿{"start":{"line":296,"column":19},"end":{"line":304,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15364¿BlockStatement¿¿23291¿¿¿¿{"start":{"line":289,"column":50},"end":{"line":305,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15365¿ExpressionStatement¿¿23278¿¿¿¿{"start":{"line":289,"column":10},"end":{"line":305,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
15366¿AssignmentExpression¿=¿23278¿¿¿¿{"start":{"line":289,"column":10},"end":{"line":305,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
15367¿Identifier¿¿23278¿send_static_home¿¿¿{"start":{"line":289,"column":10},"end":{"line":289,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15368¿Identifier¿¿23278¿v1358¿¿¿¿¿Identifier
15369¿VariableDeclarator¿¿23278¿v1359¿¿¿{"start":{"line":306,"column":10},"end":{"line":306,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15370¿CallExpression¿¿23278¿¿¿¿{"start":{"line":306,"column":10},"end":{"line":306,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15371¿Identifier¿¿23278¿send_static_home¿¿¿{"start":{"line":306,"column":10},"end":{"line":306,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15372¿Identifier¿¿23278¿homes¿¿¿{"start":{"line":306,"column":27},"end":{"line":306,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15373¿ExpressionStatement¿¿23278¿¿¿¿{"start":{"line":306,"column":10},"end":{"line":306,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
15374¿Identifier¿¿23278¿v1359¿¿¿¿¿Identifier
15375¿BlockStatement¿¿23278¿¿¿¿{"start":{"line":278,"column":30},"end":{"line":307,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15376¿VariableDeclarator¿¿23278¿v1360¿¿¿{"start":{"line":308,"column":12},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15377¿BinaryExpression¿!==¿23278¿¿¿¿{"start":{"line":308,"column":12},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BinaryExpression
15378¿Identifier¿¿23278¿pathname¿¿¿{"start":{"line":308,"column":12},"end":{"line":308,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15379¿Literal¿string¿23278¿¿'/'¿¿{"start":{"line":308,"column":25},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15380¿IfStatement¿¿23278¿¿¿¿{"start":{"line":308,"column":8},"end":{"line":314,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
15381¿Identifier¿¿23278¿v1360¿¿¿¿¿Identifier
15382¿VariableDeclarator¿¿23278¿v1361¿¿¿{"start":{"line":309,"column":14},"end":{"line":309,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15383¿MemberExpression¿¿23278¿¿¿¿{"start":{"line":309,"column":14},"end":{"line":309,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15384¿Identifier¿¿23278¿dispatch¿¿¿{"start":{"line":309,"column":14},"end":{"line":309,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15385¿Identifier¿¿23278¿serve_static¿¿¿{"start":{"line":309,"column":23},"end":{"line":309,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15386¿IfStatement¿¿23278¿¿¿¿{"start":{"line":309,"column":10},"end":{"line":313,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
15387¿Identifier¿¿23278¿v1361¿¿¿¿¿Identifier
15388¿VariableDeclarator¿¿23278¿v1362¿¿¿{"start":{"line":310,"column":19},"end":{"line":310,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15389¿CallExpression¿¿23278¿¿¿¿{"start":{"line":310,"column":19},"end":{"line":310,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15390¿MemberExpression¿computed¿23278¿¿¿¿{"start":{"line":310,"column":19},"end":{"line":310,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15391¿Identifier¿¿23278¿dispatch¿¿¿{"start":{"line":310,"column":19},"end":{"line":310,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15392¿Literal¿string¿23278¿¿'static'¿¿{"start":{"line":310,"column":28},"end":{"line":310,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15393¿Identifier¿¿23278¿pathname¿¿¿{"start":{"line":310,"column":38},"end":{"line":310,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15394¿Identifier¿¿23278¿req¿¿¿{"start":{"line":310,"column":48},"end":{"line":310,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15395¿Identifier¿¿23278¿res¿¿¿{"start":{"line":310,"column":53},"end":{"line":310,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15396¿ReturnStatement¿¿23278¿¿¿¿{"start":{"line":310,"column":12},"end":{"line":310,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
15397¿Identifier¿¿23278¿v1362¿¿¿¿¿Identifier
15398¿BlockStatement¿¿23278¿¿¿¿{"start":{"line":309,"column":37},"end":{"line":311,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15399¿VariableDeclarator¿¿23278¿v1363¿¿¿{"start":{"line":312,"column":19},"end":{"line":312,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15400¿CallExpression¿¿23278¿¿¿¿{"start":{"line":312,"column":19},"end":{"line":312,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15401¿MemberExpression¿¿23278¿¿¿¿{"start":{"line":312,"column":19},"end":{"line":312,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15402¿Identifier¿¿23278¿dispatch¿¿¿{"start":{"line":312,"column":19},"end":{"line":312,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15403¿Identifier¿¿23278¿_404¿¿¿{"start":{"line":312,"column":28},"end":{"line":312,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15404¿Identifier¿¿23278¿req¿¿¿{"start":{"line":312,"column":33},"end":{"line":312,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15405¿Identifier¿¿23278¿res¿¿¿{"start":{"line":312,"column":38},"end":{"line":312,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15406¿Identifier¿¿23278¿pathname¿¿¿{"start":{"line":312,"column":43},"end":{"line":312,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15407¿ReturnStatement¿¿23278¿¿¿¿{"start":{"line":312,"column":12},"end":{"line":312,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
15408¿Identifier¿¿23278¿v1363¿¿¿¿¿Identifier
15409¿BlockStatement¿¿23278¿¿¿¿{"start":{"line":311,"column":17},"end":{"line":313,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15410¿BlockStatement¿¿23278¿¿¿¿{"start":{"line":308,"column":30},"end":{"line":314,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15411¿BlockStatement¿¿23278¿¿¿¿{"start":{"line":244,"column":42},"end":{"line":315,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
15412¿ExpressionStatement¿¿23276¿¿¿¿{"start":{"line":244,"column":6},"end":{"line":315,"column":8},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
15413¿AssignmentExpression¿=¿23276¿¿¿¿{"start":{"line":244,"column":6},"end":{"line":315,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
15414¿Identifier¿¿23276¿final_dispatch¿¿¿{"start":{"line":244,"column":6},"end":{"line":244,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15415¿Identifier¿¿23276¿v1364¿¿¿¿¿Identifier
15416¿VariableDeclarator¿¿23276¿v1365¿¿¿{"start":{"line":316,"column":10},"end":{"line":316,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15417¿MemberExpression¿¿23276¿¿¿¿{"start":{"line":316,"column":10},"end":{"line":316,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15418¿Identifier¿¿23276¿dispatch¿¿¿{"start":{"line":316,"column":10},"end":{"line":316,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15419¿Identifier¿¿23276¿use_nsr_session¿¿¿{"start":{"line":316,"column":19},"end":{"line":316,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15420¿IfStatement¿¿23276¿¿¿¿{"start":{"line":316,"column":6},"end":{"line":325,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
15421¿Identifier¿¿23276¿v1365¿¿¿¿¿Identifier
15422¿VariableDeclarator¿¿23276¿v1366¿¿¿{"start":{"line":317,"column":18},"end":{"line":317,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15423¿CallExpression¿¿23276¿¿¿¿{"start":{"line":317,"column":18},"end":{"line":317,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15424¿MemberExpression¿¿23276¿¿¿¿{"start":{"line":317,"column":18},"end":{"line":317,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15425¿Identifier¿¿23276¿dispatch¿¿¿{"start":{"line":317,"column":18},"end":{"line":317,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15426¿Identifier¿¿23276¿getCookie¿¿¿{"start":{"line":317,"column":27},"end":{"line":317,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15427¿Identifier¿¿23276¿req¿¿¿{"start":{"line":317,"column":37},"end":{"line":317,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15428¿Literal¿string¿23276¿¿'nsr_sid'¿¿{"start":{"line":317,"column":42},"end":{"line":317,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15429¿ExpressionStatement¿¿23276¿¿¿¿{"start":{"line":317,"column":8},"end":{"line":317,"column":64},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
15430¿AssignmentExpression¿=¿23276¿¿¿¿{"start":{"line":317,"column":8},"end":{"line":317,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
15431¿Identifier¿¿23276¿nsr_sid¿¿¿{"start":{"line":317,"column":8},"end":{"line":317,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15432¿MemberExpression¿computed¿23276¿¿¿¿{"start":{"line":317,"column":18},"end":{"line":317,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
15433¿Identifier¿¿23276¿v1366¿¿¿¿¿Identifier
15434¿Literal¿string¿23276¿¿'nsr_sid'¿¿{"start":{"line":317,"column":53},"end":{"line":317,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
15435¿VariableDeclarator¿¿23276¿v1367¿¿¿{"start":{"line":318,"column":12},"end":{"line":318,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
15436¿UnaryExpression¿!¿23276¿¿¿¿{"start":{"line":318,"column":12},"end":{"line":318,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿UnaryExpression
15437¿Identifier¿¿23276¿nsr_sid¿¿¿{"start":{"line":318,"column":13},"end":{"line":318,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15438¿IfStatement¿¿23276¿¿¿¿{"start":{"line":318,"column":8},"end":{"line":323,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
15439¿Identifier¿¿23276¿v1367¿¿¿¿¿Identifier
15440¿ExpressionStatement¿¿23276¿¿¿¿{"start":{"line":319,"column":10},"end":{"line":319,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
15441¿AssignmentExpression¿=¿23276¿¿¿¿{"start":{"line":319,"column":10},"end":{"line":319,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
15442¿Identifier¿¿23276¿nsr_sid¿¿¿{"start":{"line":319,"column":10},"end":{"line":319,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
15443¿CallExpression¿¿23276¿¿¿¿{"start":{"line":319,"column":20},"end":{"line":319,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
15444¿Identifier¿¿23276¿uuid¿¿¿{"start":{"line":319,"column":20},"end":{"line":319,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
