Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
619¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":135,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Program
757¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
758¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":22,"column":26},"end":{"line":24,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
759¿VariableDeclarator¿¿1096¿v69¿¿¿{"start":{"line":25,"column":15},"end":{"line":25,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
760¿BinaryExpression¿+¿1096¿¿¿¿{"start":{"line":25,"column":15},"end":{"line":25,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
761¿Literal¿string¿1096¿¿''¿¿{"start":{"line":25,"column":15},"end":{"line":25,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
762¿Identifier¿¿1096¿path¿¿¿{"start":{"line":25,"column":20},"end":{"line":25,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
763¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
764¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
765¿Identifier¿¿1096¿aPath¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
766¿CallExpression¿¿1096¿¿¿¿{"start":{"line":25,"column":14},"end":{"line":25,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
767¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":25,"column":14},"end":{"line":25,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
768¿Identifier¿¿1096¿v69¿¿¿¿¿Identifier
769¿Identifier¿¿1096¿split¿¿¿{"start":{"line":25,"column":26},"end":{"line":25,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
770¿Literal¿string¿1096¿¿'.'¿¿{"start":{"line":25,"column":32},"end":{"line":25,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
771¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
772¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
773¿Identifier¿¿1096¿value¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
774¿Identifier¿¿1096¿object¿¿¿{"start":{"line":26,"column":14},"end":{"line":26,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
775¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
776¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
777¿Identifier¿¿1096¿key¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
778¿CallExpression¿¿1096¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
779¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
780¿Identifier¿¿1096¿aPath¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
781¿Identifier¿¿1096¿shift¿¿¿{"start":{"line":27,"column":18},"end":{"line":27,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
782¿VariableDeclarator¿¿1096¿v70¿¿¿{"start":{"line":28,"column":10},"end":{"line":28,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
783¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":28,"column":10},"end":{"line":28,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
784¿Identifier¿¿1096¿aPath¿¿¿{"start":{"line":28,"column":10},"end":{"line":28,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
785¿Identifier¿¿1096¿length¿¿¿{"start":{"line":28,"column":16},"end":{"line":28,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
786¿VariableDeclarator¿¿1096¿v71¿¿¿{"start":{"line":28,"column":10},"end":{"line":28,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
787¿BinaryExpression¿===¿1096¿¿¿¿{"start":{"line":28,"column":10},"end":{"line":28,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
788¿Identifier¿¿1096¿v70¿¿¿¿¿Identifier
789¿Literal¿number¿1096¿¿0¿¿{"start":{"line":28,"column":27},"end":{"line":28,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
790¿IfStatement¿¿1096¿¿¿¿{"start":{"line":28,"column":6},"end":{"line":42,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
791¿Identifier¿¿1096¿v71¿¿¿¿¿Identifier
792¿VariableDeclarator¿¿1096¿v72¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
793¿CallExpression¿¿1096¿¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
794¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
795¿Identifier¿¿1096¿key¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
796¿Identifier¿¿1096¿replace¿¿¿{"start":{"line":29,"column":26},"end":{"line":29,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
797¿Literal¿string¿1096¿¿'%2E'¿¿{"start":{"line":29,"column":34},"end":{"line":29,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
798¿Literal¿string¿1096¿¿'.'¿¿{"start":{"line":29,"column":41},"end":{"line":29,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
799¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":29,"column":8},"end":{"line":29,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
800¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":29,"column":8},"end":{"line":29,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
801¿Identifier¿¿1096¿value¿¿¿{"start":{"line":29,"column":8},"end":{"line":29,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
802¿MemberExpression¿computed¿1096¿¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
803¿Identifier¿¿1096¿value¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
804¿Identifier¿¿1096¿v72¿¿¿¿¿Identifier
805¿VariableDeclarator¿¿1096¿v73¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
806¿BinaryExpression¿==¿1096¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
807¿Identifier¿¿1096¿value¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
808¿Literal¿object¿1096¿¿null¿¿{"start":{"line":30,"column":21},"end":{"line":30,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
809¿IfStatement¿¿1096¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":32,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
810¿Identifier¿¿1096¿v73¿¿¿¿¿Identifier
811¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":31,"column":10},"end":{"line":31,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
812¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":31,"column":10},"end":{"line":31,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
813¿Identifier¿¿1096¿value¿¿¿{"start":{"line":31,"column":10},"end":{"line":31,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
814¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":31,"column":18},"end":{"line":31,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
815¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":30,"column":27},"end":{"line":32,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
816¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":28,"column":30},"end":{"line":33,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
817¿VariableDeclarator¿¿1096¿v74¿¿¿{"start":{"line":34,"column":15},"end":{"line":34,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
818¿LogicalExpression¿&&¿1096¿¿¿¿{"start":{"line":34,"column":15},"end":{"line":34,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿LogicalExpression
819¿Identifier¿¿1096¿value¿¿¿{"start":{"line":34,"column":15},"end":{"line":34,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
820¿Identifier¿¿1096¿key¿¿¿{"start":{"line":34,"column":24},"end":{"line":34,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
821¿WhileStatement¿¿1096¿¿¿¿{"start":{"line":34,"column":8},"end":{"line":40,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿WhileStatement
822¿Identifier¿¿1096¿v74¿¿¿¿¿Identifier
823¿VariableDeclarator¿¿1096¿v75¿¿¿{"start":{"line":35,"column":24},"end":{"line":35,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
824¿CallExpression¿¿1096¿¿¿¿{"start":{"line":35,"column":24},"end":{"line":35,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
825¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":35,"column":24},"end":{"line":35,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
826¿Identifier¿¿1096¿key¿¿¿{"start":{"line":35,"column":24},"end":{"line":35,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
827¿Identifier¿¿1096¿replace¿¿¿{"start":{"line":35,"column":28},"end":{"line":35,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
828¿Literal¿string¿1096¿¿'%2E'¿¿{"start":{"line":35,"column":36},"end":{"line":35,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
829¿Literal¿string¿1096¿¿'.'¿¿{"start":{"line":35,"column":43},"end":{"line":35,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
830¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":35,"column":10},"end":{"line":35,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
831¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":35,"column":10},"end":{"line":35,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
832¿Identifier¿¿1096¿value¿¿¿{"start":{"line":35,"column":10},"end":{"line":35,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
833¿MemberExpression¿computed¿1096¿¿¿¿{"start":{"line":35,"column":18},"end":{"line":35,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
834¿Identifier¿¿1096¿value¿¿¿{"start":{"line":35,"column":18},"end":{"line":35,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
835¿Identifier¿¿1096¿v75¿¿¿¿¿Identifier
836¿VariableDeclarator¿¿1096¿v76¿¿¿{"start":{"line":36,"column":14},"end":{"line":36,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
837¿BinaryExpression¿==¿1096¿¿¿¿{"start":{"line":36,"column":14},"end":{"line":36,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
838¿Identifier¿¿1096¿value¿¿¿{"start":{"line":36,"column":14},"end":{"line":36,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
839¿Literal¿object¿1096¿¿null¿¿{"start":{"line":36,"column":23},"end":{"line":36,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
840¿IfStatement¿¿1096¿¿¿¿{"start":{"line":36,"column":10},"end":{"line":38,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
841¿Identifier¿¿1096¿v76¿¿¿¿¿Identifier
842¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":37,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
843¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":37,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
844¿Identifier¿¿1096¿value¿¿¿{"start":{"line":37,"column":12},"end":{"line":37,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
845¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":37,"column":20},"end":{"line":37,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
846¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":36,"column":29},"end":{"line":38,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
847¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
848¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
849¿Identifier¿¿1096¿key¿¿¿{"start":{"line":39,"column":10},"end":{"line":39,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
850¿CallExpression¿¿1096¿¿¿¿{"start":{"line":39,"column":16},"end":{"line":39,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
851¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":39,"column":16},"end":{"line":39,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
852¿Identifier¿¿1096¿aPath¿¿¿{"start":{"line":39,"column":16},"end":{"line":39,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
853¿Identifier¿¿1096¿shift¿¿¿{"start":{"line":39,"column":22},"end":{"line":39,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
854¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":34,"column":8},"end":{"line":40,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
855¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":34,"column":8},"end":{"line":40,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
856¿Identifier¿¿1096¿v74¿¿¿{"start":{"line":34,"column":8},"end":{"line":40,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
857¿LogicalExpression¿&&¿1096¿¿¿¿{"start":{"line":34,"column":15},"end":{"line":34,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿LogicalExpression
858¿Identifier¿¿1096¿value¿¿¿{"start":{"line":34,"column":15},"end":{"line":34,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
859¿Identifier¿¿1096¿key¿¿¿{"start":{"line":34,"column":24},"end":{"line":34,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
860¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":34,"column":29},"end":{"line":40,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
861¿VariableDeclarator¿¿1096¿v77¿¿¿{"start":{"line":41,"column":22},"end":{"line":41,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
862¿MemberExpression¿¿1096¿¿¿¿{"start":{"line":41,"column":22},"end":{"line":41,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
863¿Identifier¿¿1096¿aPath¿¿¿{"start":{"line":41,"column":22},"end":{"line":41,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
864¿Identifier¿¿1096¿length¿¿¿{"start":{"line":41,"column":28},"end":{"line":41,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
865¿VariableDeclarator¿¿1096¿v78¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
866¿BinaryExpression¿===¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
867¿Literal¿number¿1096¿¿0¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
868¿Identifier¿¿1096¿v77¿¿¿¿¿Identifier
869¿IfStatement¿¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
870¿Identifier¿¿1096¿v78¿¿¿¿¿Identifier
871¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
872¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
873¿Identifier¿¿1096¿value¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
874¿Identifier¿¿1096¿value¿¿¿{"start":{"line":41,"column":37},"end":{"line":41,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
875¿BlockStatement¿¿1096¿¿¿¿¿¿BlockStatement
876¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
877¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":41,"column":16},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
878¿Identifier¿¿1096¿value¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
879¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":41,"column":45},"end":{"line":41,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
880¿BlockStatement¿¿1096¿¿¿¿¿¿BlockStatement
881¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":33,"column":13},"end":{"line":42,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
882¿ReturnStatement¿¿1096¿¿¿¿{"start":{"line":43,"column":6},"end":{"line":43,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ReturnStatement
883¿Identifier¿¿1096¿value¿¿¿{"start":{"line":43,"column":13},"end":{"line":43,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
884¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":17,"column":54},"end":{"line":44,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
885¿ExpressionStatement¿¿1091¿¿¿¿{"start":{"line":17,"column":4},"end":{"line":44,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
886¿AssignmentExpression¿=¿1091¿¿¿¿{"start":{"line":17,"column":4},"end":{"line":44,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
887¿Identifier¿¿1091¿getValue¿¿¿{"start":{"line":17,"column":4},"end":{"line":17,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
888¿Identifier¿¿1091¿v79¿¿¿¿¿Identifier
889¿VariableDeclarator¿¿1091¿v88¿¿¿{"start":{"line":45,"column":4},"end":{"line":67,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
890¿FunctionExpression¿¿1091¿anon¿¿¿{"start":{"line":45,"column":19},"end":{"line":67,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿FunctionExpression
