Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
630¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":1},"end":{"line":69,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Program
763¿VariableDeclarator¿¿1114¿stat¿¿¿{"start":{"line":22,"column":16},"end":{"line":22,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
764¿CallExpression¿¿1114¿¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
765¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
766¿Identifier¿¿1114¿fs¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
767¿Identifier¿¿1114¿statSync¿¿¿{"start":{"line":22,"column":26},"end":{"line":22,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
768¿Identifier¿¿1114¿filepath¿¿¿{"start":{"line":22,"column":35},"end":{"line":22,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
769¿VariableDeclarator¿¿1114¿v81¿¿¿{"start":{"line":23,"column":31},"end":{"line":23,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
770¿CallExpression¿¿1114¿¿¿¿{"start":{"line":23,"column":31},"end":{"line":23,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
771¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":23,"column":31},"end":{"line":23,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
772¿Identifier¿¿1114¿path¿¿¿{"start":{"line":23,"column":31},"end":{"line":23,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
773¿Identifier¿¿1114¿extname¿¿¿{"start":{"line":23,"column":36},"end":{"line":23,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
774¿Identifier¿¿1114¿filepath¿¿¿{"start":{"line":23,"column":44},"end":{"line":23,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
775¿VariableDeclarator¿¿1114¿mime¿¿¿{"start":{"line":23,"column":16},"end":{"line":23,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
776¿CallExpression¿¿1114¿¿¿¿{"start":{"line":23,"column":23},"end":{"line":23,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
777¿Identifier¿¿1114¿getMime¿¿¿{"start":{"line":23,"column":23},"end":{"line":23,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
778¿Identifier¿¿1114¿v81¿¿¿¿¿Identifier
779¿VariableDeclarator¿¿1114¿v82¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
780¿MemberExpression¿computed¿1114¿¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
781¿Identifier¿¿1114¿stat¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
782¿Literal¿string¿1114¿¿'mtime'¿¿{"start":{"line":24,"column":43},"end":{"line":24,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
783¿VariableDeclarator¿¿1114¿v83¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
784¿CallExpression¿¿1114¿¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
785¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
786¿Identifier¿¿1114¿v82¿¿¿¿¿Identifier
787¿Identifier¿¿1114¿toGMTString¿¿¿{"start":{"line":24,"column":52},"end":{"line":24,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
788¿VariableDeclarator¿¿1114¿v84¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
789¿BinaryExpression¿+¿1114¿¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿BinaryExpression
790¿Identifier¿¿1114¿v83¿¿¿¿¿Identifier
791¿Literal¿string¿1114¿¿'&size:'¿¿{"start":{"line":24,"column":68},"end":{"line":24,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
792¿VariableDeclarator¿¿1114¿v85¿¿¿{"start":{"line":24,"column":79},"end":{"line":24,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
793¿MemberExpression¿computed¿1114¿¿¿¿{"start":{"line":24,"column":79},"end":{"line":24,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
794¿Identifier¿¿1114¿stat¿¿¿{"start":{"line":24,"column":79},"end":{"line":24,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
795¿Literal¿string¿1114¿¿'size'¿¿{"start":{"line":24,"column":84},"end":{"line":24,"column":90},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
796¿VariableDeclarator¿¿1114¿v86¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
797¿BinaryExpression¿+¿1114¿¿¿¿{"start":{"line":24,"column":38},"end":{"line":24,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿BinaryExpression
798¿Identifier¿¿1114¿v84¿¿¿¿¿Identifier
799¿Identifier¿¿1114¿v85¿¿¿¿¿Identifier
800¿VariableDeclarator¿¿1114¿v87¿¿¿{"start":{"line":24,"column":37},"end":{"line":24,"column":92},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
801¿ArrayExpression¿¿1114¿¿¿¿{"start":{"line":24,"column":37},"end":{"line":24,"column":92},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ArrayExpression
802¿Identifier¿¿1114¿v86¿¿¿¿¿Identifier
803¿VariableDeclarator¿¿1114¿tag¿¿¿{"start":{"line":24,"column":16},"end":{"line":24,"column":93},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
804¿CallExpression¿¿1114¿¿¿¿{"start":{"line":24,"column":22},"end":{"line":24,"column":93},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
805¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":24,"column":22},"end":{"line":24,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
806¿Identifier¿¿1114¿JSON¿¿¿{"start":{"line":24,"column":22},"end":{"line":24,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
807¿Identifier¿¿1114¿stringify¿¿¿{"start":{"line":24,"column":27},"end":{"line":24,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
808¿Identifier¿¿1114¿v87¿¿¿¿¿Identifier
809¿VariableDeclarator¿¿1114¿v88¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
810¿CallExpression¿¿1114¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
811¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
812¿Identifier¿¿1114¿res¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
813¿Identifier¿¿1114¿setHeader¿¿¿{"start":{"line":25,"column":16},"end":{"line":25,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
814¿Literal¿string¿1114¿¿'Etag'¿¿{"start":{"line":25,"column":26},"end":{"line":25,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
815¿Identifier¿¿1114¿tag¿¿¿{"start":{"line":25,"column":34},"end":{"line":25,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
816¿ExpressionStatement¿¿1114¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ExpressionStatement
817¿Identifier¿¿1114¿v88¿¿¿¿¿Identifier
818¿VariableDeclarator¿¿1114¿v89¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
819¿MemberExpression¿computed¿1114¿¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
820¿Identifier¿¿1114¿stat¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
821¿Literal¿string¿1114¿¿'mtime'¿¿{"start":{"line":26,"column":48},"end":{"line":26,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
822¿VariableDeclarator¿¿1114¿v90¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
823¿CallExpression¿¿1114¿¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
824¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
825¿Identifier¿¿1114¿v89¿¿¿¿¿Identifier
826¿Identifier¿¿1114¿toGMTString¿¿¿{"start":{"line":26,"column":57},"end":{"line":26,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
827¿VariableDeclarator¿¿1114¿v91¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
828¿CallExpression¿¿1114¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
829¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
830¿Identifier¿¿1114¿res¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
831¿Identifier¿¿1114¿setHeader¿¿¿{"start":{"line":26,"column":16},"end":{"line":26,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
832¿Literal¿string¿1114¿¿'Last-Modified'¿¿{"start":{"line":26,"column":26},"end":{"line":26,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
833¿Identifier¿¿1114¿v90¿¿¿¿¿Identifier
834¿ExpressionStatement¿¿1114¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ExpressionStatement
835¿Identifier¿¿1114¿v91¿¿¿¿¿Identifier
836¿VariableDeclarator¿¿1114¿v92¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
837¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
838¿Identifier¿¿1114¿res¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
839¿Identifier¿¿1114¿config¿¿¿{"start":{"line":27,"column":28},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
840¿VariableDeclarator¿¿1114¿v93¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
841¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
842¿Identifier¿¿1114¿v92¿¿¿¿¿Identifier
843¿Identifier¿¿1114¿cache_key¿¿¿{"start":{"line":27,"column":35},"end":{"line":27,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
844¿VariableDeclarator¿¿1114¿v94¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
845¿CallExpression¿¿1114¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
846¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
847¿Identifier¿¿1114¿console¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
848¿Identifier¿¿1114¿log¿¿¿{"start":{"line":27,"column":20},"end":{"line":27,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
849¿Identifier¿¿1114¿v93¿¿¿¿¿Identifier
850¿ExpressionStatement¿¿1114¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ExpressionStatement
851¿Identifier¿¿1114¿v94¿¿¿¿¿Identifier
852¿VariableDeclarator¿¿1114¿v95¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
853¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
854¿Identifier¿¿1114¿res¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
855¿Identifier¿¿1114¿head¿¿¿{"start":{"line":29,"column":20},"end":{"line":29,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
856¿VariableDeclarator¿¿1114¿v96¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
857¿MemberExpression¿computed¿1114¿¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
858¿Identifier¿¿1114¿v95¿¿¿¿¿Identifier
859¿Literal¿string¿1114¿¿'if-none-match'¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
860¿VariableDeclarator¿¿1114¿v97¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
861¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
862¿Identifier¿¿1114¿res¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
863¿Identifier¿¿1114¿head¿¿¿{"start":{"line":29,"column":49},"end":{"line":29,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
864¿VariableDeclarator¿¿1114¿v98¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
865¿MemberExpression¿computed¿1114¿¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
866¿Identifier¿¿1114¿v97¿¿¿¿¿Identifier
867¿Literal¿string¿1114¿¿'if-none-match'¿¿{"start":{"line":29,"column":54},"end":{"line":29,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
868¿VariableDeclarator¿¿1114¿v99¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
869¿BinaryExpression¿===¿1114¿¿¿¿{"start":{"line":29,"column":45},"end":{"line":29,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿BinaryExpression
870¿Identifier¿¿1114¿v98¿¿¿¿¿Identifier
871¿Identifier¿¿1114¿tag¿¿¿{"start":{"line":29,"column":75},"end":{"line":29,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
872¿VariableDeclarator¿¿1114¿v100¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
873¿LogicalExpression¿&&¿1114¿¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿LogicalExpression
874¿Identifier¿¿1114¿v96¿¿¿¿¿Identifier
875¿Identifier¿¿1114¿v99¿¿¿¿¿Identifier
876¿IfStatement¿¿1114¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":53,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿IfStatement
877¿Identifier¿¿1114¿v100¿¿¿¿¿Identifier
878¿VariableDeclarator¿¿1114¿v101¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
879¿CallExpression¿¿1114¿¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
880¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
881¿Identifier¿¿1114¿console¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
882¿Identifier¿¿1114¿log¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
883¿Literal¿number¿1114¿¿1¿¿{"start":{"line":30,"column":28},"end":{"line":30,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
884¿ExpressionStatement¿¿1114¿¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ExpressionStatement
885¿Identifier¿¿1114¿v101¿¿¿¿¿Identifier
886¿VariableDeclarator¿¿1114¿v102¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
887¿ObjectExpression¿¿1114¿¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ObjectExpression
888¿Property¿¿1114¿¿¿¿{"start":{"line":31,"column":37},"end":{"line":31,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Property
889¿Literal¿string¿1114¿¿'Content-Type'¿¿{"start":{"line":31,"column":37},"end":{"line":31,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
890¿Identifier¿¿1114¿mime¿¿¿{"start":{"line":31,"column":53},"end":{"line":31,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
891¿VariableDeclarator¿¿1114¿v103¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
892¿CallExpression¿¿1114¿¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿CallExpression
893¿MemberExpression¿¿1114¿¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿MemberExpression
894¿Identifier¿¿1114¿res¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
895¿Identifier¿¿1114¿writeHead¿¿¿{"start":{"line":31,"column":20},"end":{"line":31,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Identifier
896¿Literal¿number¿1114¿¿304¿¿{"start":{"line":31,"column":30},"end":{"line":31,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿Literal
897¿Identifier¿¿1114¿v102¿¿¿¿¿Identifier
898¿ExpressionStatement¿¿1114¿¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿ExpressionStatement
899¿Identifier¿¿1114¿v103¿¿¿¿¿Identifier
900¿VariableDeclarator¿¿1114¿v104¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/exxxxxxxxxxx_1.0.2/src/res.js"}¿¿VariableDeclarator
