Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
638¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":92,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Program
782¿Identifier¿¿1152¿v112¿¿¿¿¿Identifier
783¿Identifier¿¿1152¿expression¿¿¿{"start":{"line":34,"column":22},"end":{"line":34,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
784¿VariableDeclarator¿¿1152¿v114¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
785¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
786¿Identifier¿¿1152¿v113¿¿¿¿¿Identifier
787¿Identifier¿¿1152¿type¿¿¿{"start":{"line":34,"column":33},"end":{"line":34,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
788¿VariableDeclarator¿¿1152¿v115¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
789¿BinaryExpression¿!==¿1152¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
790¿Identifier¿¿1152¿v114¿¿¿¿¿Identifier
791¿Literal¿string¿1152¿¿'FunctionExpression'¿¿{"start":{"line":34,"column":42},"end":{"line":34,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
792¿VariableDeclarator¿¿1152¿v116¿¿¿{"start":{"line":33,"column":9},"end":{"line":34,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
793¿LogicalExpression¿&&¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":34,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
794¿Identifier¿¿1152¿v110¿¿¿¿¿Identifier
795¿Identifier¿¿1152¿v115¿¿¿¿¿Identifier
796¿VariableDeclarator¿¿1152¿v117¿¿¿{"start":{"line":30,"column":8},"end":{"line":34,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
797¿LogicalExpression¿||¿1152¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":34,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
798¿Identifier¿¿1152¿v105¿¿¿¿¿Identifier
799¿Identifier¿¿1152¿v116¿¿¿¿¿Identifier
800¿IfStatement¿¿1152¿¿¿¿{"start":{"line":30,"column":4},"end":{"line":36,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿IfStatement
801¿Identifier¿¿1152¿v117¿¿¿¿¿Identifier
802¿ReturnStatement¿¿1152¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ReturnStatement
803¿Literal¿boolean¿1152¿¿false¿¿{"start":{"line":35,"column":13},"end":{"line":35,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
804¿BlockStatement¿¿1152¿¿¿¿{"start":{"line":34,"column":65},"end":{"line":36,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
805¿ReturnStatement¿¿1152¿¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ReturnStatement
806¿Literal¿boolean¿1152¿¿true¿¿{"start":{"line":38,"column":11},"end":{"line":38,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
807¿BlockStatement¿¿1152¿¿¿¿{"start":{"line":26,"column":6},"end":{"line":39,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
808¿CatchClause¿¿1152¿¿¿¿{"start":{"line":39,"column":4},"end":{"line":41,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿CatchClause
809¿ReturnStatement¿¿1152¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ReturnStatement
810¿Literal¿boolean¿1152¿¿false¿¿{"start":{"line":40,"column":11},"end":{"line":40,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
811¿BlockStatement¿¿1152¿¿¿¿{"start":{"line":39,"column":16},"end":{"line":41,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
812¿Identifier¿¿1152¿err¿¿¿{"start":{"line":39,"column":11},"end":{"line":39,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
813¿BlockStatement¿¿1152¿¿¿¿{"start":{"line":23,"column":41},"end":{"line":42,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
814¿VariableDeclarator¿¿1148¿constructJavascriptFunction¿¿¿{"start":{"line":44,"column":0},"end":{"line":76,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
815¿FunctionExpression¿¿1148¿anon¿¿¿{"start":{"line":44,"column":0},"end":{"line":76,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿FunctionExpression
816¿Identifier¿¿0¿data¿¿¿{"start":{"line":44,"column":37},"end":{"line":44,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
817¿VariableDeclarator¿¿1157¿v118¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
818¿BinaryExpression¿+¿1157¿¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
819¿Literal¿string¿1157¿¿'('¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
820¿Identifier¿¿1157¿data¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
821¿VariableDeclarator¿¿1157¿source¿¿¿{"start":{"line":47,"column":6},"end":{"line":47,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
822¿BinaryExpression¿+¿1157¿¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
823¿Identifier¿¿1157¿v118¿¿¿¿¿Identifier
824¿Literal¿string¿1157¿¿')'¿¿{"start":{"line":47,"column":28},"end":{"line":47,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
825¿VariableDeclarator¿¿1157¿v119¿¿¿{"start":{"line":48,"column":37},"end":{"line":48,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
826¿ObjectExpression¿¿1157¿¿¿¿{"start":{"line":48,"column":37},"end":{"line":48,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ObjectExpression
827¿Property¿¿1157¿¿¿¿{"start":{"line":48,"column":39},"end":{"line":48,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Property
828¿Identifier¿¿1157¿range¿¿¿{"start":{"line":48,"column":39},"end":{"line":48,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
829¿Literal¿boolean¿1157¿¿true¿¿{"start":{"line":48,"column":46},"end":{"line":48,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
830¿VariableDeclarator¿¿1157¿ast¿¿¿{"start":{"line":48,"column":6},"end":{"line":48,"column":53},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
831¿CallExpression¿¿1157¿¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":53},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿CallExpression
832¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
833¿Identifier¿¿1157¿esprima¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
834¿Identifier¿¿1157¿parse¿¿¿{"start":{"line":48,"column":23},"end":{"line":48,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
835¿Identifier¿¿1157¿source¿¿¿{"start":{"line":48,"column":29},"end":{"line":48,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
836¿Identifier¿¿1157¿v119¿¿¿¿¿Identifier
837¿VariableDeclarator¿¿1157¿params¿¿¿{"start":{"line":49,"column":6},"end":{"line":49,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
838¿ArrayExpression¿¿1157¿¿¿¿{"start":{"line":49,"column":15},"end":{"line":49,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ArrayExpression
839¿VariableDeclarator¿¿1157¿body¿¿¿{"start":{"line":50,"column":6},"end":{"line":50,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
840¿VariableDeclarator¿¿1157¿v120¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
841¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
842¿Identifier¿¿1157¿ast¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
843¿Identifier¿¿1157¿type¿¿¿{"start":{"line":52,"column":10},"end":{"line":52,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
844¿VariableDeclarator¿¿1157¿v121¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
845¿BinaryExpression¿!==¿1157¿¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
846¿Identifier¿¿1157¿v120¿¿¿¿¿Identifier
847¿Literal¿string¿1157¿¿'Program'¿¿{"start":{"line":52,"column":38},"end":{"line":52,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
848¿VariableDeclarator¿¿1157¿v122¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
849¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
850¿Identifier¿¿1157¿ast¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
851¿Identifier¿¿1157¿body¿¿¿{"start":{"line":53,"column":10},"end":{"line":53,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
852¿VariableDeclarator¿¿1157¿v123¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
853¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
854¿Identifier¿¿1157¿v122¿¿¿¿¿Identifier
855¿Identifier¿¿1157¿length¿¿¿{"start":{"line":53,"column":15},"end":{"line":53,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
856¿VariableDeclarator¿¿1157¿v124¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
857¿BinaryExpression¿!==¿1157¿¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
858¿Identifier¿¿1157¿v123¿¿¿¿¿Identifier
859¿Literal¿number¿1157¿¿1¿¿{"start":{"line":53,"column":38},"end":{"line":53,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
860¿VariableDeclarator¿¿1157¿v125¿¿¿{"start":{"line":52,"column":6},"end":{"line":53,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
861¿LogicalExpression¿||¿1157¿¿¿¿{"start":{"line":52,"column":6},"end":{"line":53,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
862¿Identifier¿¿1157¿v121¿¿¿¿¿Identifier
863¿Identifier¿¿1157¿v124¿¿¿¿¿Identifier
864¿VariableDeclarator¿¿1157¿v126¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
865¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
866¿Identifier¿¿1157¿ast¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
867¿Identifier¿¿1157¿body¿¿¿{"start":{"line":54,"column":10},"end":{"line":54,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
868¿VariableDeclarator¿¿1157¿v127¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
869¿MemberExpression¿computed¿1157¿¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
870¿Identifier¿¿1157¿v126¿¿¿¿¿Identifier
871¿Literal¿number¿1157¿¿0¿¿{"start":{"line":54,"column":15},"end":{"line":54,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
872¿VariableDeclarator¿¿1157¿v128¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
873¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
874¿Identifier¿¿1157¿v127¿¿¿¿¿Identifier
875¿Identifier¿¿1157¿type¿¿¿{"start":{"line":54,"column":18},"end":{"line":54,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
876¿VariableDeclarator¿¿1157¿v129¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
877¿BinaryExpression¿!==¿1157¿¿¿¿{"start":{"line":54,"column":6},"end":{"line":54,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
878¿Identifier¿¿1157¿v128¿¿¿¿¿Identifier
879¿Literal¿string¿1157¿¿'ExpressionStatement'¿¿{"start":{"line":54,"column":38},"end":{"line":54,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
880¿VariableDeclarator¿¿1157¿v130¿¿¿{"start":{"line":52,"column":6},"end":{"line":54,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
881¿LogicalExpression¿||¿1157¿¿¿¿{"start":{"line":52,"column":6},"end":{"line":54,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
882¿Identifier¿¿1157¿v125¿¿¿¿¿Identifier
883¿Identifier¿¿1157¿v129¿¿¿¿¿Identifier
884¿VariableDeclarator¿¿1157¿v131¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
885¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
886¿Identifier¿¿1157¿ast¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
887¿Identifier¿¿1157¿body¿¿¿{"start":{"line":55,"column":11},"end":{"line":55,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
888¿VariableDeclarator¿¿1157¿v132¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
889¿MemberExpression¿computed¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
890¿Identifier¿¿1157¿v131¿¿¿¿¿Identifier
891¿Literal¿number¿1157¿¿0¿¿{"start":{"line":55,"column":16},"end":{"line":55,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
892¿VariableDeclarator¿¿1157¿v133¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
893¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
894¿Identifier¿¿1157¿v132¿¿¿¿¿Identifier
895¿Identifier¿¿1157¿expression¿¿¿{"start":{"line":55,"column":19},"end":{"line":55,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
896¿VariableDeclarator¿¿1157¿v134¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
897¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
898¿Identifier¿¿1157¿v133¿¿¿¿¿Identifier
899¿Identifier¿¿1157¿type¿¿¿{"start":{"line":55,"column":30},"end":{"line":55,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
900¿VariableDeclarator¿¿1157¿v135¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":64},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
901¿BinaryExpression¿!==¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":64},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
902¿Identifier¿¿1157¿v134¿¿¿¿¿Identifier
903¿Literal¿string¿1157¿¿'ArrowFunctionExpression'¿¿{"start":{"line":55,"column":39},"end":{"line":55,"column":64},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
904¿VariableDeclarator¿¿1157¿v136¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
905¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
906¿Identifier¿¿1157¿ast¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":11},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
907¿Identifier¿¿1157¿body¿¿¿{"start":{"line":56,"column":12},"end":{"line":56,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
908¿VariableDeclarator¿¿1157¿v137¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
909¿MemberExpression¿computed¿1157¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
910¿Identifier¿¿1157¿v136¿¿¿¿¿Identifier
911¿Literal¿number¿1157¿¿0¿¿{"start":{"line":56,"column":17},"end":{"line":56,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
912¿VariableDeclarator¿¿1157¿v138¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
913¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
914¿Identifier¿¿1157¿v137¿¿¿¿¿Identifier
915¿Identifier¿¿1157¿expression¿¿¿{"start":{"line":56,"column":20},"end":{"line":56,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
916¿VariableDeclarator¿¿1157¿v139¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
917¿MemberExpression¿¿1157¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
918¿Identifier¿¿1157¿v138¿¿¿¿¿Identifier
919¿Identifier¿¿1157¿type¿¿¿{"start":{"line":56,"column":31},"end":{"line":56,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
920¿VariableDeclarator¿¿1157¿v140¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
921¿BinaryExpression¿!==¿1157¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
922¿Identifier¿¿1157¿v139¿¿¿¿¿Identifier
923¿Literal¿string¿1157¿¿'FunctionExpression'¿¿{"start":{"line":56,"column":40},"end":{"line":56,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
924¿VariableDeclarator¿¿1157¿v141¿¿¿{"start":{"line":55,"column":7},"end":{"line":56,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
925¿LogicalExpression¿&&¿1157¿¿¿¿{"start":{"line":55,"column":7},"end":{"line":56,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
926¿Identifier¿¿1157¿v135¿¿¿¿¿Identifier
927¿Identifier¿¿1157¿v140¿¿¿¿¿Identifier
928¿VariableDeclarator¿¿1157¿v142¿¿¿{"start":{"line":52,"column":6},"end":{"line":56,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
929¿LogicalExpression¿||¿1157¿¿¿¿{"start":{"line":52,"column":6},"end":{"line":56,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
930¿Identifier¿¿1157¿v130¿¿¿¿¿Identifier
931¿Identifier¿¿1157¿v141¿¿¿¿¿Identifier
932¿IfStatement¿¿1157¿¿¿¿{"start":{"line":52,"column":2},"end":{"line":58,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿IfStatement
