Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
682¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":1},"end":{"line":73,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Program
820¿Literal¿string¿1202¿¿'/index'¿¿{"start":{"line":19,"column":62},"end":{"line":19,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
821¿ExpressionStatement¿¿1202¿¿¿¿{"start":{"line":19,"column":8},"end":{"line":19,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
822¿AssignmentExpression¿=¿1202¿¿¿¿{"start":{"line":19,"column":8},"end":{"line":19,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿AssignmentExpression
823¿Identifier¿¿1202¿filepath¿¿¿{"start":{"line":19,"column":8},"end":{"line":19,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
824¿LogicalExpression¿||¿1202¿¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿LogicalExpression
825¿Identifier¿¿1202¿filepath¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
826¿Identifier¿¿1202¿v87¿¿¿¿¿Identifier
827¿VariableDeclarator¿¿1202¿v88¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
828¿CallExpression¿¿1202¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
829¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
830¿Identifier¿¿1202¿res¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
831¿Identifier¿¿1202¿sendfile¿¿¿{"start":{"line":20,"column":12},"end":{"line":20,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
832¿Identifier¿¿1202¿filepath¿¿¿{"start":{"line":20,"column":21},"end":{"line":20,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
833¿ExpressionStatement¿¿1202¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
834¿Identifier¿¿1202¿v88¿¿¿¿¿Identifier
835¿BlockStatement¿¿1202¿¿¿¿{"start":{"line":10,"column":28},"end":{"line":21,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BlockStatement
836¿ExpressionStatement¿¿1198¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":21,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
837¿AssignmentExpression¿=¿1198¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":21,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿AssignmentExpression
838¿MemberExpression¿¿1198¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
839¿Identifier¿¿1198¿res¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
840¿Identifier¿¿1198¿index¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
841¿Identifier¿¿1198¿v89¿¿¿¿¿Identifier
842¿VariableDeclarator¿¿1198¿v132¿¿¿{"start":{"line":23,"column":4},"end":{"line":61,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
843¿FunctionExpression¿¿1198¿anon¿¿¿{"start":{"line":23,"column":19},"end":{"line":61,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿FunctionExpression
844¿Identifier¿¿0¿filepath¿¿¿{"start":{"line":23,"column":29},"end":{"line":23,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
845¿VariableDeclarator¿¿1206¿v90¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
846¿CallExpression¿¿1206¿¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
847¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
848¿Identifier¿¿1206¿fs¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
849¿Identifier¿¿1206¿existsSync¿¿¿{"start":{"line":24,"column":15},"end":{"line":24,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
850¿Identifier¿¿1206¿filepath¿¿¿{"start":{"line":24,"column":26},"end":{"line":24,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
851¿IfStatement¿¿1206¿¿¿¿{"start":{"line":24,"column":8},"end":{"line":60,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿IfStatement
852¿Identifier¿¿1206¿v90¿¿¿¿¿Identifier
853¿VariableDeclarator¿¿1206¿stat¿¿¿{"start":{"line":25,"column":16},"end":{"line":25,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
854¿CallExpression¿¿1206¿¿¿¿{"start":{"line":25,"column":23},"end":{"line":25,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
855¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":25,"column":23},"end":{"line":25,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
856¿Identifier¿¿1206¿fs¿¿¿{"start":{"line":25,"column":23},"end":{"line":25,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
857¿Identifier¿¿1206¿statSync¿¿¿{"start":{"line":25,"column":26},"end":{"line":25,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
858¿Identifier¿¿1206¿filepath¿¿¿{"start":{"line":25,"column":35},"end":{"line":25,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
859¿VariableDeclarator¿¿1206¿v91¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
860¿CallExpression¿¿1206¿¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
861¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
862¿Identifier¿¿1206¿path¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
863¿Identifier¿¿1206¿extname¿¿¿{"start":{"line":26,"column":36},"end":{"line":26,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
864¿Identifier¿¿1206¿filepath¿¿¿{"start":{"line":26,"column":44},"end":{"line":26,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
865¿VariableDeclarator¿¿1206¿mime¿¿¿{"start":{"line":26,"column":16},"end":{"line":26,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
866¿CallExpression¿¿1206¿¿¿¿{"start":{"line":26,"column":23},"end":{"line":26,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
867¿Identifier¿¿1206¿getMime¿¿¿{"start":{"line":26,"column":23},"end":{"line":26,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
868¿Identifier¿¿1206¿v91¿¿¿¿¿Identifier
869¿VariableDeclarator¿¿1206¿v92¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
870¿MemberExpression¿computed¿1206¿¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
871¿Identifier¿¿1206¿stat¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
872¿Literal¿string¿1206¿¿'mtime'¿¿{"start":{"line":27,"column":43},"end":{"line":27,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
873¿VariableDeclarator¿¿1206¿v93¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
874¿CallExpression¿¿1206¿¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
875¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
876¿Identifier¿¿1206¿v92¿¿¿¿¿Identifier
877¿Identifier¿¿1206¿toGMTString¿¿¿{"start":{"line":27,"column":52},"end":{"line":27,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
878¿VariableDeclarator¿¿1206¿v94¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
879¿BinaryExpression¿+¿1206¿¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BinaryExpression
880¿Identifier¿¿1206¿v93¿¿¿¿¿Identifier
881¿Literal¿string¿1206¿¿'&size:'¿¿{"start":{"line":27,"column":68},"end":{"line":27,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
882¿VariableDeclarator¿¿1206¿v95¿¿¿{"start":{"line":27,"column":79},"end":{"line":27,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
883¿MemberExpression¿computed¿1206¿¿¿¿{"start":{"line":27,"column":79},"end":{"line":27,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
884¿Identifier¿¿1206¿stat¿¿¿{"start":{"line":27,"column":79},"end":{"line":27,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
885¿Literal¿string¿1206¿¿'size'¿¿{"start":{"line":27,"column":84},"end":{"line":27,"column":90},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
886¿VariableDeclarator¿¿1206¿v96¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
887¿BinaryExpression¿+¿1206¿¿¿¿{"start":{"line":27,"column":38},"end":{"line":27,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BinaryExpression
888¿Identifier¿¿1206¿v94¿¿¿¿¿Identifier
889¿Identifier¿¿1206¿v95¿¿¿¿¿Identifier
890¿VariableDeclarator¿¿1206¿v97¿¿¿{"start":{"line":27,"column":37},"end":{"line":27,"column":92},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
891¿ArrayExpression¿¿1206¿¿¿¿{"start":{"line":27,"column":37},"end":{"line":27,"column":92},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ArrayExpression
892¿Identifier¿¿1206¿v96¿¿¿¿¿Identifier
893¿VariableDeclarator¿¿1206¿tag¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":93},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
894¿CallExpression¿¿1206¿¿¿¿{"start":{"line":27,"column":22},"end":{"line":27,"column":93},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
895¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":27,"column":22},"end":{"line":27,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
896¿Identifier¿¿1206¿JSON¿¿¿{"start":{"line":27,"column":22},"end":{"line":27,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
897¿Identifier¿¿1206¿stringify¿¿¿{"start":{"line":27,"column":27},"end":{"line":27,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
898¿Identifier¿¿1206¿v97¿¿¿¿¿Identifier
899¿VariableDeclarator¿¿1206¿v98¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
900¿CallExpression¿¿1206¿¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
901¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
902¿Identifier¿¿1206¿res¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
903¿Identifier¿¿1206¿setHeader¿¿¿{"start":{"line":28,"column":16},"end":{"line":28,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
904¿Literal¿string¿1206¿¿'Etag'¿¿{"start":{"line":28,"column":26},"end":{"line":28,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
905¿Identifier¿¿1206¿tag¿¿¿{"start":{"line":28,"column":34},"end":{"line":28,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
906¿ExpressionStatement¿¿1206¿¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
907¿Identifier¿¿1206¿v98¿¿¿¿¿Identifier
908¿VariableDeclarator¿¿1206¿v99¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
909¿MemberExpression¿computed¿1206¿¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
910¿Identifier¿¿1206¿stat¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
911¿Literal¿string¿1206¿¿'mtime'¿¿{"start":{"line":29,"column":48},"end":{"line":29,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
912¿VariableDeclarator¿¿1206¿v100¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
913¿CallExpression¿¿1206¿¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
914¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":29,"column":43},"end":{"line":29,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
915¿Identifier¿¿1206¿v99¿¿¿¿¿Identifier
916¿Identifier¿¿1206¿toGMTString¿¿¿{"start":{"line":29,"column":57},"end":{"line":29,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
917¿VariableDeclarator¿¿1206¿v101¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
918¿CallExpression¿¿1206¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
919¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
920¿Identifier¿¿1206¿res¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
921¿Identifier¿¿1206¿setHeader¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
922¿Literal¿string¿1206¿¿'Last-Modified'¿¿{"start":{"line":29,"column":26},"end":{"line":29,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
923¿Identifier¿¿1206¿v100¿¿¿¿¿Identifier
924¿ExpressionStatement¿¿1206¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
925¿Identifier¿¿1206¿v101¿¿¿¿¿Identifier
926¿VariableDeclarator¿¿1206¿v102¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
927¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
928¿Identifier¿¿1206¿res¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
929¿Identifier¿¿1206¿config¿¿¿{"start":{"line":30,"column":28},"end":{"line":30,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
930¿VariableDeclarator¿¿1206¿v103¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
931¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
932¿Identifier¿¿1206¿v102¿¿¿¿¿Identifier
933¿Identifier¿¿1206¿cache_key¿¿¿{"start":{"line":30,"column":35},"end":{"line":30,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
934¿VariableDeclarator¿¿1206¿v104¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
935¿CallExpression¿¿1206¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
936¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
937¿Identifier¿¿1206¿console¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
938¿Identifier¿¿1206¿log¿¿¿{"start":{"line":30,"column":20},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
939¿Identifier¿¿1206¿v103¿¿¿¿¿Identifier
940¿ExpressionStatement¿¿1206¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
941¿Identifier¿¿1206¿v104¿¿¿¿¿Identifier
942¿VariableDeclarator¿¿1206¿v105¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
943¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
944¿Identifier¿¿1206¿res¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
945¿Identifier¿¿1206¿head¿¿¿{"start":{"line":32,"column":20},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
946¿VariableDeclarator¿¿1206¿v106¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
947¿MemberExpression¿computed¿1206¿¿¿¿{"start":{"line":32,"column":16},"end":{"line":32,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
948¿Identifier¿¿1206¿v105¿¿¿¿¿Identifier
949¿Literal¿string¿1206¿¿'if-none-match'¿¿{"start":{"line":32,"column":25},"end":{"line":32,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
950¿VariableDeclarator¿¿1206¿v107¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
951¿MemberExpression¿¿1206¿¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
952¿Identifier¿¿1206¿res¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
953¿Identifier¿¿1206¿head¿¿¿{"start":{"line":32,"column":49},"end":{"line":32,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
954¿VariableDeclarator¿¿1206¿v108¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
955¿MemberExpression¿computed¿1206¿¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
956¿Identifier¿¿1206¿v107¿¿¿¿¿Identifier
957¿Literal¿string¿1206¿¿'if-none-match'¿¿{"start":{"line":32,"column":54},"end":{"line":32,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
958¿VariableDeclarator¿¿1206¿v109¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
959¿BinaryExpression¿===¿1206¿¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BinaryExpression
960¿Identifier¿¿1206¿v108¿¿¿¿¿Identifier
